r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
2706 58513 57921 64492 58513 59413 62049 63849 23752.124106482366 5
2707 66188 109472 77410 66188 67088 68172 69972 44339.12268868389 5
2708 71606 109484 7961 71606 72506 73737 75537 42676.97126662948 5
2709 76810 36707 5548 76810 77710 78312 80112 30050.43157352287 5
3136 2143 109598 3132 2143 3043 4968 6768 43945.76499463128 5
3137 4782 3139 18497 4782 5682 5724 7524 4482.188324877909 5
3138 5222 17065 103577 5222 6122 7120 8920 10375.887152705944 5
3139 6537 103577 7887 6537 7437 7652 9452 2521.150949414179 5
3140 7288 9903 3129 7288 8188 8178 9978 3228.498523265932 5
3141 7644 95359 36305 7644 8544 8706 10506 5735.154842223269 5
3142 8192 36303 130182 8192 9092 9383 11183 5083.096192279158 5
3143 9342 15995 95226 9342 10242 10289 12089 2521.4460591558495 5
3144 13191 62230 2641 13191 14091 15184 16984 42822.29493770034 5
3145 18212 33948 62061 18212 19112 20593 22393 11607.081658668669 5
3146 20390 62211 7688 20390 21290 22150 23950 48847.16164374383 5
3147 21928 56574 36042 21928 22828 23134 24934 9350.013783554423 5
3148 22824 7472 7590 22824 23724 23591 25391 2117.545615514549 5
3327 -96 14121 4742 -96 804 1680 3480 10391.612075108842 5
3328 1442 65759 55421 1442 2342 3174 4974 13995.665720229488 5
3329 2815 7955 18636 2815 3715 4775 6575 12825.494534388454 5
3330 4354 3115 8312 4354 5254 5316 7116 2865.2419644141755 5
3331 4840 8316 18201 4840 5740 5808 7608 8938.299477917355 5
3332 5506 7963 7853 5506 6406 6681 8481 4896.062211440847 5
3333 6509 6158 80610 6509 7409 8825 10625 8259.259775904822 5
3334 8428 16032 126938 8428 9328 9865 11665 2990.9302568104267 5
3335 9546 4732 10474 9546 10446 10696 12496 5500.268827137027 5
3336 10476 11416 11428 10476 11376 11370 13170 3308.0089490678856 5
3337 11510 11421 1885 11510 12410 12702 14502 7518.4806227286745 5
3338 12380 5432 2782 12380 13280 13319 15119 5643.568051403677 5
3339 13122 6898 11436 13122 14022 14166 15966 7201.5777997953555 5
3340 13952 5193 11945 13952 14852 15016 16816 6669.8839270332555 5
3341 15228 131230 4152 15228 16128 16636 18436 16989.122560047777 5
3342 16636 70230 6723 16636 17536 18307 20107 19281.813434577416 5
3343 18057 12974 2736 18057 18957 19367 21167 14132.473473827391 5
3344 19146 14254 117118 19146 20046 20227 22027 8805.159280733887 5
3345 23992 62211 27265 23992 24892 24908 26708 9117.382009079123 5
3346 40827 11761 62154 40827 41727 42676 44476 47731.44095227249 5
3347 45759 65802 2412 45759 46659 46785 48585 6681.714313764881 5
3348 46579 37012 62149 46579 47479 47958 49758 42370.142453570734 5
3349 49876 8091 8322 49876 50776 50648 52448 2697.4630863050334 5
3350 51050 4104 14793 51050 51950 52050 53850 5650.07552635776 5
3351 52659 3513 2655 52659 53559 53722 55522 5466.014960551554 5
3352 54235 5840 3151 54235 55135 55325 57125 5113.248117433201 5
3353 55094 4377 87663 55094 55994 56157 57957 6853.070177746457 5
3354 56191 65472 2130 56191 57091 57320 59120 4796.906815271568 5
3355 57814 7094 11301 57814 58714 58871 60671 5301.2818242669355 5
3356 59412 4108 8230 59412 60312 60867 62667 10735.285892081056 5
3357 62578 17418 13394 62578 63478 63759 65559 5311.285226827704 5
3358 63597 10906 14805 63597 64497 64389 66189 2923.8103981961463 5
3359 64006 95430 87661 64006 64906 64818 66618 2643.915270678357 5
3360 67196 45695 11509 67196 68096 68001 69801 2426.5792457636703 5
3361 68030 64518 96651 68030 68930 68889 70689 2786.3419605085455 5
3362 68376 4245 4739 68376 69276 69162 70962 2491.9055700791346 5
3363 69989 125218 16704 69989 70889 71101 72901 6538.858785000724 5
3364 70717 3617 8307 70717 71617 71770 73570 4691.521692628047 5
3365 71321 4730 86204 71321 72221 72336 74136 3939.595710945908 5
3366 71818 86207 14793 71818 72718 72781 74581 5023.835564607247 5
3367 72639 15496 4099 72639 73539 73563 75363 3803.6573436224085 5
3368 73489 96985 125218 73489 74389 74293 76093 2501.0337143664865 5
3369 79107 77410 39950 79107 80007 80017 81817 2427.9365102728393 5
3370 80859 8521 44805 80859 81759 82532 84332 12758.725595635007 5
3371 83935 3114 3141 83935 84835 85120 86920 7208.825374004946 5
4212 -413 14804 8305 -413 487 389 2189 2392.831518103594 5
4213 -28 104878 2212 -28 872 1214 3014 4132.92712940572 5
4214 1370 65501 77790 1370 2270 3429 5229 8350.251458657383 5
4215 3651 48295 13182 3651 4551 5539 7339 7432.0373066762895 5
4216 5225 18056 107199 5225 6125 6130 7930 2504.418183449965 5
4217 5708 9484 7843 5708 6608 6525 8325 2263.1309334285565 5
4218 6228 91577 2359 6228 7128 7819 9619 9240.677022954695 5
4219 9135 87625 8231 9135 10035 10467 12267 8679.680262718326 5
4220 10127 2812 2822 10127 11027 11055 12855 2551.6326936063792 5
4221 12166 104696 12092 12166 13066 13610 15410 5459.600252360551 5
4222 13599 11840 47623 13599 14499 14888 16688 7597.727013926384 5
4223 15384 65757 4789 15384 16284 16481 18281 5335.566293771523 5
4224 16312 100521 4669 16312 17212 17506 19306 6165.544895460923 5
4225 17303 130452 104024 17303 18203 18934 20734 13445.212328504715 5
4226 19185 5781 5566 19185 20085 20150 21950 5098.532318260211 5
4227 20756 91567 4740 20756 21656 21791 23591 2119.717577894395 5
4228 63608 62242 96984 63608 64508 65576 67376 44947.090680214205 5
4229 65138 6721 2822 65138 66038 66388 68188 9318.307390662141 5
4230 69024 62242 3616 69024 69924 71086 72886 48254.801513578765 5
4231 71246 91507 86204 71246 72146 72251 74051 3740.067548159957 5
4232 75471 62236 103578 75471 76371 77064 78864 43109.11981943735 5
4233 79731 62175 1841 79731 80631 81608 83408 37253.43623103702 5
4736 916 96984 7685 916 1816 2962 4762 8056.6618449845655 5
4737 2814 56518 3117 2814 3714 4187 5987 7089.3639004243205 5
4738 3715 3116 10367 3715 4615 4677 6477 2761.6563152077483 5
4739 4662 9889 4480 4662 5562 6471 8271 12264.254735273933 5
4740 9596 109461 7040 9596 10496 11119 12919 34300.72283850932 5
4741 12140 109629 33638 12140 13040 14323 16123 17757.081732066636 5
4742 15755 109460 3124 15755 16655 17419 19219 46380.8869618436 5
4743 17378 74144 11435 17378 18278 18277 20077 3521.431318640037 5
4744 18005 6085 5546 18005 18905 18957 20757 3735.752699992312 5
4745 18585 74144 130752 18585 19485 19473 21273 2938.3231523129793 5
4746 19660 74144 15187 19660 20560 20651 22451 5159.289501008336 5
4747 20757 125218 3121 20757 21657 21575 23375 2905.4235892457204 5
4748 22445 125218 1675 22445 23345 23910 25710 17233.68455270447 5
4749 23786 14615 2415 23786 24686 24592 26392 3115.3484096550337 5
4750 61056 62172 3622 61056 61956 63263 65063 47345.36053806058 5
4751 63361 130368 62104 63361 64261 65229 67029 46467.135790852226 5
4752 66628 33948 5454 66628 67528 68693 70493 43082.90213656833 5
4753 71458 62242 4249 71458 72358 73363 75163 43015.671956083585 5
4754 75863 33990 130752 75863 76763 77868 79668 43488.98284874542 5
4755 80467 33948 16034 80467 81367 82495 84295 47344.2273876964 5
4756 82199 11840 7101 82199 83099 83594 85394 6892.981883714234 5
4757 84155 7799 93806 84155 85055 85425 87225 6593.972266008527 5
4758 84993 130823 3133 84993 85893 86282 88082 5285.23059607087 5
5022 1020 4744 62096 1020 1920 4004 5804 43867.091357682846 5
5023 5228 62241 109886 5228 6128 7863 9663 40991.65605212496 5
5024 10996 62233 2954 10996 11896 12895 14695 38887.70756100064 5
5025 15119 109472 126882 15119 16019 16949 18749 42638.07091198369 5
5026 21743 109472 423 21743 22643 23583 25383 42201.19848131946 5
5027 57019 62172 77413 57019 57919 59129 60929 44097.68255596222 5
5028 62775 62231 130823 62775 63675 64694 66494 45341.01613220024 5
5029 66941 62236 5774 66941 67841 68633 70433 42115.203412478026 5
5030 71676 62238 62104 71676 72576 73641 75441 3849.475698415064 5
5031 73449 109461 130823 73449 74349 75522 77322 46923.602213758764 5
5032 78636 109465 11435 78636 79536 80571 82371 43000.814777623156 5
5538 5993 33520 64492 5993 6893 8128 9928 23140.518188260878 5
5539 11464 62242 6723 11464 12364 13523 15323 44024.17096216692 5
5540 14506 18635 4235 14506 15406 15715 17515 4790.984197248669 5
5541 19535 82124 75485 19535 20435 21787 23587 8423.646109325739 5
5542 21614 38803 101177 21614 22514 23188 24988 41648.80165416421 5
5543 23978 109472 19363 23978 24878 25179 26979 17948.189025655232 5
5544 25593 100360 17084 25593 26493 26628 28428 8162.654479812176 5
5545 26522 123881 11375 26522 27422 27329 29129 3551.168273870854 5
5546 29728 8083 4080 29728 30628 30912 32712 6341.599700865518 5
5547 43793 14002 7880 43793 44693 44854 46654 5888.271516631799 5
5548 47505 3368 17178 47505 48405 48758 50558 8959.722455440793 5
5549 50300 12974 126342 50300 51200 51137 52937 3339.3823718534895 5
5550 52236 124626 6799 52236 53136 54318 56118 14702.256573573794 5
5551 55345 5360 3141 55345 56245 56848 58648 9742.552027486568 5
5552 56644 11969 40778 56644 57544 57750 59550 4268.082575100363 5
5553 57733 11370 65530 57733 58633 58761 60561 4416.967512027821 5
5554 63824 61995 4737 63824 64724 65778 67578 42222.8401255637 5
5555 65277 4740 7414 65277 66177 66513 68313 9258.280058075154 5
5556 66677 4379 11710 66677 67577 67914 69714 4244.267065101072 5
5557 67743 130090 5202 67743 68643 68867 70667 3675.3341527686475 5
5558 72518 62090 3124 72518 73418 74249 76049 44302.45696972542 5
5559 74875 6664 109469 74875 75775 76602 78402 42577.19191939684 5
5560 80231 5779 2809 80231 81131 81344 83144 5471.499221398596 5
5561 81455 7759 4008 81455 82355 82975 84775 13735.774099291237 5
5562 83045 85825 64413 83045 83945 83851 85651 4347.558131626259 5
5563 83893 36266 9717 83893 84793 84715 86515 2279.4861924338234 5
5564 84601 65415 105019 84601 85501 85817 87617 20729.01720246789 5
6360 -491 4793 3510 -491 409 762 2562 7390.380007330045 5
6361 1721 11300 36307 1721 2621 3299 5099 10152.412733175981 5
6362 3181 36309 3781 3181 4081 4225 6025 4637.068876441171 5
6363 5552 11441 129916 5552 6452 6616 8416 4481.788022286701 5
6364 6110 107193 86211 6110 7010 7254 9054 3659.9012360197858 5
6365 7047 128275 10663 7047 7947 8290 10090 9031.98973639252 5
6366 8375 7106 17175 8375 9275 9291 11091 3502.514276164552 5
6367 8827 2658 65527 8827 9727 9814 11614 3567.2210105109475 5
6368 10070 14488 88270 10070 10970 10917 12717 3055.073142327348 5
6369 11709 36302 12729 11709 12609 12734 14534 5368.259454734766 5
6370 12731 5319 8317 12731 13631 13508 15308 3500.1627542761853 5
6371 13912 50048 91486 13912 14812 15085 16885 8820.079810796835 5
6372 14898 91544 16927 14898 15798 15756 17556 3480.4324888882966 5
6373 16756 8083 8771 16756 17656 17723 19523 5492.385668517577 5
6374 20195 36207 7342 20195 21095 21428 23228 9489.86127410595 5
6375 21932 5783 129440 21932 22832 22805 24605 6143.150777945999 5
6376 23199 4364 4604 23199 24099 24057 25857 5398.23687342077 5
6377 56881 11404 103568 56881 57781 58547 60347 7337.050412440585 5
6378 58261 100521 130752 58261 59161 59074 60874 2623.9109814956173 5
6379 60255 35758 3623 60255 61155 61252 63052 4221.572411298264 5
6380 64559 5569 9551 64559 65459 65523 67323 3716.7332191345163 5
6381 65648 117661 18059 65648 66548 66747 68547 2993.9883319825294 5
6382 66583 3508 11843 66583 67483 67397 69197 3421.7153764452514 5
6383 68988 11414 8528 68988 69888 70176 71976 6646.883488530644 5
6384 71512 5767 65330 71512 72412 72295 74095 3555.8500227121804 5
6385 74587 4234 47781 74587 75487 75822 77622 13907.129769057345 5
6386 75935 3119 15186 75935 76835 76808 78608 4196.159694776973 5
6387 80717 3510 10169 80717 81617 82456 84256 12689.20202987323 5
6388 81927 103617 8315 81927 82827 83225 85025 8055.716332919807 5
6389 83065 8521 3141 83065 83965 84187 85987 7079.976371663621 5
6390 83768 12656 125966 83768 84668 84870 86670 6348.925396722491 5
6391 85294 5546 2653 85294 86194 104 1904 6065.69068589279 5
6981 3022 62173 48311 3022 3922 6100 7900 47712.19936169836 5
6982 5778 8551 14487 5778 6678 7071 8871 6028.1830038814915 5
6983 10201 14750 26010 10201 11101 11799 13599 20883.934448372598 5
6984 13823 62173 76805 13823 14723 14848 16648 11171.690570672054 5
6985 15598 53359 12863 15598 16498 17483 19283 45564.93647127082 5
6986 17923 104725 18640 17923 18823 18845 20645 3171.4128575411537 5
6987 18491 5203 128727 18491 19391 19700 21500 2895.2513099330035 5
6988 22171 130810 8317 22171 23071 23132 24932 4365.24945954525 5
6989 23643 70109 11509 23643 24543 24480 26280 4211.630935576618 5
6990 24097 2132 5570 24097 24997 25165 26965 6697.28773625624 5
6991 40619 14655 62149 40619 41519 42180 43980 41479.50631215466 5
6992 44074 65802 3117 44074 44974 45235 47035 6491.575922262434 5
6993 48770 3157 114702 48770 49670 50328 52128 14227.307714007386 5
6994 51913 50082 62207 51913 52813 54111 55911 45547.995747066285 5
6995 55329 8534 435 55329 56229 56486 58286 6745.697878331725 5
6996 57604 6367 129711 57604 58504 58549 60349 4105.58876390749 5
6997 59140 6370 87624 59140 60040 60384 62184 9785.976796971056 5
6998 61181 48776 5471 61181 62081 62556 64356 7031.004656088297 5
6999 62359 129903 87417 62359 63259 63236 65036 2637.7446958623386 5
7000 63217 11448 2155 63217 64117 64030 65830 2845.428562491077 5
7001 63733 2814 9439 63733 64633 64538 66338 2186.163473014981 5
7002 64569 6162 2378 64569 65469 65558 67358 4216.7225192148835 5
7003 65742 5697 11931 65742 66642 67308 69108 12061.338424307254 5
7004 67102 83351 43324 67102 68002 68437 70237 10454.90637944907 5
7005 69032 103949 6728 69032 69932 71766 73566 25931.206302303082 5
7006 73131 128181 3141 73131 74031 74048 75848 5759.132117209019 5
7007 75181 7843 4612 75181 76081 76448 78248 10693.156179486097 5
7749 -583 18476 5454 -583 317 1295 3095 4882.654480838171 5
7750 1542 12765 11862 1542 2442 2905 4705 7432.8499533632985 5
7751 3357 10697 65770 3357 4257 4465 6265 2553.985100469394 5
7752 4048 4735 129689 4048 4948 5066 6866 4493.571944665911 5
7753 5001 14797 7671 5001 5901 5893 7693 4012.330416570384 5
7754 5505 3513 65749 5505 6405 6466 8266 2601.665422520947 5
7755 6137 131090 130752 6137 7037 7280 9080 2685.9446507098337 5
7756 7796 5424 119884 7796 8696 8962 10762 7946.771292400165 5
7757 9035 4962 1434 9035 9935 10035 11835 5086.9660784910775 5
7758 10292 67139 15996 10292 11192 11682 13482 9930.621296346713 5
7759 13780 4244 8315 13780 14680 14682 16482 3582.7871183437214 5
7760 14432 18056 36301 14432 15332 15708 17508 6667.423015143173 5
7761 16071 10697 11861 16071 16971 17293 19093 7625.469483390313 5
7762 18262 88472 7116 18262 19162 19079 20879 2966.294640483649 5
7763 18970 100460 3132 18970 19870 19934 21734 4829.198837578393 5
7764 20149 12765 1807 20149 21049 22407 24207 4762.658208230655 5
7765 23014 71356 47888 23014 23914 23708 25508 3573.413104161835 5
8651 1500 4244 80429 1500 2400 2933 4733 2028.7192387731764 5
8652 2393 4739 4963 2393 3293 3591 5391 4956.393057160848 5
8653 3376 80293 10169 3376 4276 4703 6503 7284.959003082157 5
8654 5403 4599 3781 5403 6303 6532 8332 3089.7932828695793 5
8655 5993 7882 2860 5993 6893 7222 9022 4190.159500731166 5
8656 6824 103609 4102 6824 7724 8844 10644 8753.024805036153 5
8657 8471 35757 12258 8471 9371 9543 11343 5584.582842941335 5
8658 9433 1567 12094 9433 10333 10396 12196 5253.331274845407 5
8659 11869 3114 3920 11869 12769 12727 14527 2637.9777289291674 5
8660 12552 5546 3178 12552 13452 14459 16259 15728.86357388837 5
8661 15060 5421 8077 15060 15960 16230 18030 5889.541441297865 5
8662 16499 3115 7828 16499 17399 17486 19286 2634.807758282817 5
8663 18344 3114 5065 18344 19244 20216 22016 13899.628137028683 5
8664 20901 11438 5319 20901 21801 21871 23671 3306.5627624077483 5
8665 22323 5548 11515 22323 23223 23105 24905 2044.2882060444729 5
8666 23141 130810 7090 23141 24041 24113 25913 3912.8946170111208 5
8667 24453 9368 73370 24453 25353 25173 26973 2404.5731172958695 5
8668 26322 100388 2212 26322 27222 27525 29325 7946.990021136652 5
8669 27127 96651 14008 27127 28027 28158 29958 7461.022764959705 5
8670 27973 3371 3158 27973 28873 29081 30881 8293.289684161819 5
8671 29803 6669 70488 29803 30703 31007 32807 11170.165079589775 5
8672 45354 35941 91144 45354 46254 47372 49172 20493.34065740517 5
8673 48869 36318 9560 48869 49769 50493 52293 3990.9640175346394 5
8674 50521 17088 91510 50521 51421 51420 53220 4393.027161898942 5
8675 52385 8318 117283 52385 53285 53439 55239 5925.070395482382 5
8676 53970 7881 2860 53970 54870 54850 56650 3755.3020906327347 5
8677 55052 8187 85092 55052 55952 56057 57857 3953.301355834697 5
8678 55670 103761 105088 55670 56570 56805 58605 5870.9314968257395 5
8679 56990 9488 1438 56990 57890 58433 60233 10612.048249328333 5
8680 58882 491 105055 58882 59782 60127 61927 9398.869277254867 5
8681 60178 16303 2141 60178 61078 61059 62859 3511.2663856436993 5
8682 63424 7753 57700 63424 64324 64630 66430 8850.204741003636 5
8683 67050 7094 95426 67050 67950 67819 69619 2089.205515157775 5
8684 68444 77407 10194 68444 69344 69835 71635 16829.188433404015 5
8685 70416 15994 10822 70416 71316 71280 73080 2358.461139878358 5
8686 71492 2494 91487 71492 72392 72860 74660 4939.3456904644445 5
8687 74363 3115 104722 74363 75263 75183 76983 2665.3050767734617 5
8688 75006 100488 18431 75006 75906 75806 77606 2099.746761903722 5
9395 322 111705 125121 322 1222 1355 3155 3642.0328194596514 5
9396 875 11421 7567 875 1775 2901 4701 15722.930969148923 5
9397 4501 4732 11403 4501 5401 5776 7576 4926.467039797044 5
9398 5672 131090 6800 5672 6572 7394 9194 6593.34269594108 5
9399 7369 15339 11765 7369 8269 8396 10196 4792.879551199114 5
9400 8531 5546 5559 8531 9431 9436 11236 2351.7217502140265 5
9401 9112 14797 47641 9112 10012 10333 12133 4314.232927957074 5
9402 11444 12072 8093 11444 12344 12592 14392 5844.03588170989 5
9403 12470 114476 87344 12470 13370 13412 15212 3251.7410244554862 5
9404 13327 18636 2505 13327 14227 14348 16148 2899.846657143977 5
9405 14680 5547 85488 14680 15580 16205 18005 8749.360660192526 5
9406 16405 11950 11756 16405 17305 17535 19335 3053.2934800529506 5
9407 17101 53542 9521 17101 18001 18286 20086 4622.244973029037 5
9408 18463 4738 7892 18463 19363 19606 21406 4666.670256338702 5
9409 19658 7881 4842 19658 20558 21060 22860 10200.068252266363 5
9410 22056 7753 16305 22056 22956 23153 24953 7218.416209960684 5
9411 22890 14801 62171 22890 23790 24992 26792 44412.56869334994 5
9412 26561 7097 14750 26561 27461 27420 29220 2337.5428463783883 5
9413 28537 44473 11451 28537 29437 29468 31268 2396.135850928225 5
9414 52790 11970 125218 52790 53690 53945 55745 6050.040046800814 5
9415 54129 7086 11752 54129 55029 55189 56989 4816.756604892543 5
9416 54869 3113 39988 54869 55769 55690 57490 2393.6833737220104 5
9417 56508 95426 77411 56508 57408 57640 59440 2771.689484180471 5
9418 57853 8312 8298 57853 58753 58659 60459 2018.9967781760322 5
9419 59346 7086 7655 59346 60246 60390 62190 4359.338982525295 5
9420 60335 130530 11711 60335 61235 61195 62995 2737.8495655333745 5
9421 61300 5928 12093 61300 62200 62263 64063 4868.1609955484155 5
9422 61948 5577 3159 61948 62848 62950 64750 4404.922824288093 5
9423 63533 7086 87182 63533 64433 64475 66275 2898.1412073459214 5
9424 64299 125699 130771 64299 65199 65213 67013 3103.8991147194115 5
9425 64892 6887 48311 64892 65792 66073 67873 6028.133378388626 5
9426 67139 4725 11395 67139 68039 68455 70255 9787.831698816333 5
9427 69831 35786 103954 69831 70731 71063 72863 7547.819304531017 5
9428 73667 105023 33947 73667 74567 75065 76865 40994.847564001255 5
9429 75459 77789 62121 75459 76359 76886 78686 41488.492820960884 5
9430 78453 39988 96985 78453 79353 79342 81142 2628.425035495715 5
9431 79137 5546 4737 79137 80037 80080 81880 2481.550644275594 5
