r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
6164 66958 3380 2131 66958 67858 68507 70307 10590.34800658765 5
6165 68095 637 36208 68095 68995 69392 71192 7797.837912207029 5
6166 69013 18749 5569 69013 69913 70395 72195 7683.368603741144 5
6167 70413 104869 5197 70413 71313 71175 72975 3172.291677007306 5
6168 70997 12763 15531 70997 71897 71823 73623 3187.1019459926392 5
6169 71299 15185 104891 71299 72199 72443 74243 5484.758867464326 5
6170 73079 5574 112165 73079 73979 74339 76139 6716.391168530263 5
6171 75333 98620 4965 75333 76233 76421 78221 5043.469085747999 5
6172 83379 109472 7974 83379 84279 85305 87105 43005.17549042281 5
6173 85012 16993 62213 85012 85912 619 2419 44604.397047154016 5
6809 290 66153 10049 290 1190 1450 3250 4710.380439245807 5
6810 1332 104878 51788 1332 2232 3147 4947 5976.371883270789 5
6811 4353 96982 11965 4353 5253 5185 6985 3036.397699826751 5
6812 8675 62241 117861 8675 9575 10732 12532 2409.473712835525 5
6813 10600 109461 93915 10600 11500 13378 15178 60385.95085637215 5
6814 14299 6081 12193 14299 15199 15319 17119 5999.043464252976 5
6815 15757 91499 3512 15757 16657 16689 18489 4837.067369190434 5
6816 16218 2578 130333 16218 17118 17488 19288 4185.416203523943 5
6817 17405 128753 99421 17405 18305 19110 20910 16759.34748098016 5
6818 18945 99446 64492 18945 19845 21399 23199 57044.75032766922 5
6819 31918 8320 95434 31918 32818 32791 34591 2885.54592885573 5
6820 55644 11406 65747 55644 56544 56638 58438 4028.7960427683647 5
6821 56883 11405 45399 56883 57783 58645 60445 10266.908764281301 5
6822 60712 95360 4235 60712 61612 62044 63844 6717.629245564032 5
6823 64525 95360 95426 64525 65425 65406 67206 2952.6044730418294 5
6824 67762 95363 127444 67762 68662 69010 70810 4911.213734660503 5
6825 70004 11301 7684 70004 70904 71029 72829 4283.560907621757 5
6826 70712 6801 35988 70712 71612 72418 74218 6682.42542025162 5
6827 72236 12307 5419 72236 73136 73559 75359 8289.414268949027 5
6828 73146 4249 68801 73146 74046 74575 76375 7708.0073361614195 5
6829 75482 5471 45398 75482 76382 76977 78777 6868.122281965262 5
6830 76922 8303 65471 76922 77822 77839 79639 2488.6140227888973 5
6831 77450 57266 7881 77450 78350 78568 80368 3721.822296408667 5
6832 79790 57114 11983 79790 80690 81978 83778 13030.296606346335 5
6833 82382 14008 10171 82382 83282 83253 85053 3145.840804069936 5
6834 83278 11319 8073 83278 84178 84540 86340 6701.412507674696 5
6835 84241 17688 54231 84241 85141 787 2587 31118.727126457234 5
7513 -549 88246 11397 -549 351 673 2473 7457.656459412812 5
7514 330 4104 43204 330 1230 1293 3093 3212.271896774942 5
7515 1443 9903 11304 1443 2343 2851 4651 5633.703205497969 5
7516 3351 12072 13222 3351 4251 4592 6392 7811.278815262069 5
7517 4424 8937 1135 4424 5324 6066 7866 11667.129728895172 5
7518 5530 7655 82271 5530 6430 6567 8367 4380.872876725019 5
7519 6034 104709 18061 6034 6934 6895 8695 2330.5076597379516 5
7520 6375 6783 12091 6375 7275 7283 9083 3381.7670170373535 5
7521 7319 11402 103759 7319 8219 8382 10182 4758.204516386181 5
7522 7979 9903 8606 7979 8879 8957 10757 4346.534302093207 5
7523 9155 4102 10171 9155 10055 10433 12233 10049.900094495075 5
7524 9926 10169 9434 9926 10826 11110 12910 6216.352668421931 5
7525 11142 3340 7735 11142 12042 12240 14040 2896.3034043933408 5
7526 11906 124807 5116 11906 12806 12740 14540 4818.932968462323 5
7527 12340 13225 17171 12340 13240 13567 15367 6690.541747985838 5
7528 13266 42325 62125 13266 14166 14869 16669 42412.47390701911 5
7529 16696 12765 8083 16696 17596 17780 19580 5597.666422770469 5
7530 17481 51751 13286 17481 18381 18675 20475 7593.047068405119 5
7531 18242 2810 3124 18242 19142 19841 21641 8046.035621741932 5
7532 19359 3119 96648 19359 20259 20130 21930 2025.6658189764462 5
7533 19608 11842 129638 19608 20508 20482 22282 3368.8387102491474 5
7534 20184 35759 6776 20184 21084 21212 23012 5452.1540070250485 5
7535 20967 85453 3633 20967 21867 21822 23622 3292.3127170788343 5
7536 44792 43400 18598 44792 45692 47487 49287 19413.82330783244 5
7537 47727 83356 104781 47727 48627 48968 50768 10516.663960822178 5
7538 48735 6781 11403 48735 49635 49530 51330 3339.8262470403206 5
7539 49289 85411 40569 49289 50189 50335 52135 8117.131120494245 5
7540 50674 1934 11752 50674 51574 51983 53783 12136.028426311615 5
7541 52561 85486 4757 52561 53461 53478 55278 3628.2935972824034 5
7542 53399 2651 85476 53399 54299 54375 56175 3830.649395777144 5
7543 54120 15632 3124 54120 55020 55271 57071 7268.977147811734 5
7544 54942 129817 4724 54942 55842 56095 57895 4707.567027051051 5
7545 55663 14928 88701 55663 56563 57013 58813 13566.37034923154 5
7546 56980 11851 4104 56980 57880 58233 60033 10858.370313045936 5
7547 58602 6798 85125 58602 59502 59762 61562 6193.86249180681 5
7548 61319 3114 62186 61319 62219 63333 65133 45640.163471492204 5
7549 69499 62037 53521 69499 70399 71390 73190 46619.26391882067 5
7550 72629 3126 17176 72629 73529 73668 75468 6513.799549481217 5
7551 73255 85458 13216 73255 74155 74050 75850 2905.0804382023116 5
7552 74510 4740 53775 74510 75410 76049 77849 9863.543684712049 5
7553 76613 3140 111746 76613 77513 78898 80698 48031.18679879665 5
7554 82905 9488 7648 82905 83805 83794 85594 3192.8358581742878 5
7555 84000 104714 9889 84000 84900 84959 86759 3675.640489239148 5
7556 84432 3617 3123 84432 85332 85582 87382 3795.439917189944 5
8407 365 6229 87625 365 1265 1602 3402 6147.524322017329 5
8408 1064 4240 95423 1064 1964 1976 3776 2533.148952526483 5
8409 1534 4740 3235 1534 2434 2797 4597 7818.65356991282 5
8410 2748 11890 106194 2748 3648 4218 6018 10654.456248202778 5
8411 4213 18672 117660 4213 5113 6316 8116 19120.87639355694 5
8412 6046 4675 62149 6046 6946 8614 10414 49961.58990132905 5
8413 9536 1412 129903 9536 10436 10455 12255 4476.156705987763 5
8414 9918 5432 6610 9918 10818 11141 12941 8795.866347174313 5
8415 11249 3502 91528 11249 12149 12170 13970 4444.779112108039 5
8416 11960 2160 86029 11960 12860 13821 15621 8243.537205967054 5
8417 13959 7831 12741 13959 14859 15401 17201 15473.810288008557 5
8418 15693 11670 2650 15693 16593 16867 18667 9028.924281971309 5
8419 16682 35767 130648 16682 17582 17733 19533 5934.786047105573 5
8420 17345 7685 85409 17345 18245 18125 19925 2304.125818833718 5
8421 18437 1412 4747 18437 19337 19301 21101 3996.039262853784 5
8422 18888 35757 11770 18888 19788 19840 21640 5552.186456800804 5
8423 19593 14001 100427 19593 20493 20735 22535 6535.385012790616 5
8424 20682 123512 11428 20682 21582 21608 23408 3773.3227742091035 5
8425 21304 10053 109715 21304 22204 22390 24190 7437.282824947239 5
8426 22048 7733 10161 22048 22948 23311 25111 7580.769013654374 5
8427 23042 11862 11972 23042 23942 24141 25941 9667.244000641016 5
8428 25248 2677 11931 25248 26148 26243 28043 4610.739682352359 5
8429 25817 120266 14803 25817 26717 26751 28551 6071.028344516763 5
8430 26943 7752 4365 26943 27843 28055 29855 5646.2609425991295 5
8431 27566 1428 128555 27566 28466 28740 30540 7885.491391702971 5
8432 28436 3117 18926 28436 29336 29585 31385 10139.071110057248 5
8433 29462 11893 2892 29462 30362 30368 32168 6713.116942148807 5
8434 48224 85469 62114 48224 49124 50151 51951 49428.642648335495 5
8435 52337 2399 62199 52337 53237 53838 55638 34597.96835195397 5
8436 55114 36058 8316 55114 56014 56740 58540 13260.890666017738 5
8437 56235 8312 5420 56235 57135 57150 58950 3132.5656442466243 5
8438 58234 103609 117361 58234 59134 59370 61170 5225.582727974932 5
8439 59419 117664 118181 59419 60319 61057 62857 9770.503393631965 5
8440 60738 2803 3113 60738 61638 62088 63888 9300.224970531834 5
8441 61750 18639 130090 61750 62650 63155 64955 3661.3426978588336 5
8442 62758 3684 53539 62758 63658 63890 65690 3463.198618494277 5
8443 63900 104874 18431 63900 64800 65016 66816 4396.023673765775 5
8444 65020 128486 9889 65020 65920 65849 67649 2055.935760713114 5
8445 66109 3518 100463 66109 67009 67337 69137 6755.705588553051 5
8446 67883 2851 14804 67883 68783 68842 70642 3595.7570300570483 5
8447 70104 7590 8371 70104 71004 71911 73711 12510.168055779877 5
8448 71619 87626 130725 71619 72519 72625 74425 4867.880309994519 5
8449 72106 88277 11509 72106 73006 73248 75048 3432.0219656792588 5
8450 73274 8298 62162 73274 74174 74972 76772 45384.69204710843 5
8451 75508 7347 91435 75508 76408 76761 78561 7821.165379329827 5
8452 77701 128613 11820 77701 78601 79110 80910 9907.648689188682 5
8453 79166 95430 9482 79166 80066 80143 81943 4203.705580210981 5
8454 83890 10697 7656 83890 84790 84846 86646 2706.5937910445723 5
9203 1193 65749 3778 1193 2093 2576 4376 6615.725966476733 5
9204 2586 43464 43556 2586 3486 3517 5317 2210.365236081679 5
9205 3230 45601 73370 3230 4130 4237 6037 2417.1160335455406 5
9206 4309 45600 11509 4309 5209 5653 7453 5544.908641507955 5
9207 5130 4234 36209 5130 6030 6858 8658 8721.240709639706 5
9208 8913 4736 6800 8913 9813 9998 11798 6766.724917181548 5
9209 9746 85458 100436 9746 10646 11943 13743 8729.569548507416 5
9210 12177 9835 11772 12177 13077 13603 15403 9210.143270788234 5
9211 13275 85439 12765 13275 14175 14546 16346 7969.853203105303 5
9212 14016 43019 10291 14016 14916 15089 16889 9913.560174331868 5
9213 15257 130810 66691 15257 16157 17521 19321 56468.78444188607 5
9214 19795 130810 95437 19795 20695 20741 22541 3622.405515603322 5
9215 23115 5547 5566 23115 24015 24059 25859 3320.1030707637565 5
9216 24051 4730 74061 24051 24951 24970 26770 3191.1322438807597 5
9217 25524 3124 4677 25524 26424 26666 28466 7985.964312216328 5
9218 26435 36316 7680 26435 27335 27833 29633 4705.002379097958 5
9219 46352 5567 35910 46352 47252 47563 49363 8406.285432741168 5
9220 49382 91488 62182 49382 50282 50961 52761 42993.77487052271 5
9221 52932 91489 4796 52932 53832 53815 55615 3922.412745315337 5
9222 53824 6724 6603 53824 54724 54997 56797 9078.309823498796 5
9223 54673 35930 109593 54673 55573 56982 58782 47952.28324422329 5
9224 58449 14663 7971 58449 59349 59527 61327 4410.552745076444 5
9225 60481 9316 2852 60481 61381 61453 63253 2179.5398487767393 5
9226 61159 11437 48182 61159 62059 62374 64174 9984.496767280845 5
9227 66334 9904 109582 66334 67234 68106 69906 42439.10057818679 5
9228 70772 9900 4757 70772 71672 71763 73563 5686.026937234506 5
9229 72321 16697 15515 72321 73221 74043 75843 10648.108994462013 5
9230 73936 35987 129012 73936 74836 74990 76790 6588.439803750533 5
9231 74532 2655 2675 74532 75432 75806 77606 6839.318747522542 5
9232 76522 130823 3129 76522 77422 77557 79357 4113.693339561988 5
9233 78749 96392 62003 78749 79649 80551 82351 43897.045841213556 5
9996 3982 11341 47601 3982 4882 6548 8348 15814.028117944014 5
9997 6493 3517 51755 6493 7393 7711 9511 5635.076425673849 5
9998 8041 9835 14750 8041 8941 8932 10732 2089.7545252300306 5
9999 9473 2115 16301 9473 10373 10516 12316 7482.432613098845 5
10000 10241 71345 3124 10241 11141 11460 13260 6970.3934317750245 5
10001 11239 15497 17220 11239 12139 12190 13990 2697.8454536848035 5
10002 11885 104605 8331 11885 12785 13295 15095 8776.974861578217 5
10003 13183 14806 8236 13183 14083 14328 16128 6463.683625691433 5
