r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
116 74840 93808 62123 74840 75740 76743 78543 46049.26557982961 5
117 77827 11415 111704 77827 78727 78694 80494 3072.757727087969 5
118 78284 130810 6770 78284 79184 79113 80913 2772.239953626384 5
119 78695 11848 5419 78695 79595 79690 81490 3049.2608742047046 5
120 79638 14793 88252 79638 80538 80522 82322 2027.43072465081 5
121 81533 2848 87338 81533 82433 82393 84193 2462.0854367208626 5
122 82111 100433 117861 82111 83011 83950 85750 41014.98640082635 5
123 85558 91513 10678 85558 86458 821 2621 8343.000859758618 5
798 858 7812 3235 858 1758 3067 4867 14403.013868764263 5
799 3359 4381 16583 3359 4259 4569 6369 7264.765452932475 5
800 4509 100327 2726 4509 5409 6559 8359 12820.376902773798 5
801 7273 130699 62245 7273 8173 9039 10839 42759.98970492767 5
802 10044 67510 44397 10044 10944 11420 13220 35596.23017606047 5
803 13314 62173 34121 13314 14214 14633 16433 24501.610180309443 5
804 15535 62232 48311 15535 16435 17552 19352 48237.8797612906 5
805 17277 11303 4374 17277 18177 18972 20772 9436.66588690996 5
806 18898 4374 1473 18898 19798 20115 21915 10853.032103225307 5
807 20889 5580 4736 20889 21789 22201 24001 7594.533540189316 5
808 21696 7880 6081 21696 22596 22632 24432 3150.3286635476443 5
809 43106 2954 6728 43106 44006 45326 47126 16708.48574687067 5
810 47741 3151 2655 47741 48641 48610 50410 4714.354164462036 5
811 48387 3132 10008 48387 49287 49411 51211 6763.955298906818 5
812 49626 8067 9292 49626 50526 50604 52404 6190.481718202809 5
813 50993 65331 4599 50993 51893 51815 53615 2915.915864554829 5
814 51771 35759 1146 51771 52671 52756 54556 6181.776084182994 5
815 52827 5579 5470 52827 53727 54092 55892 8332.323546188307 5
816 54228 3125 62120 54228 55128 56288 58088 44987.00408832795 5
817 58257 36998 7345 58257 59157 60057 61857 12017.961169007078 5
818 59691 70372 96989 59691 60591 60634 62434 3806.1239307469405 5
819 60795 10474 87625 60795 61695 62228 64028 9118.535641802093 5
820 62281 16356 7242 62281 63181 63657 65457 2465.810645024494 5
821 63375 124770 11843 63375 64275 64228 66028 2821.4839729931077 5
822 64400 5472 11194 64400 65300 65198 66998 2211.8454641929734 5
823 67851 4676 10456 67851 68751 69183 70983 8671.223819714027 5
824 68843 9513 24517 68843 69743 70622 72422 42694.18131946383 5
825 72135 7345 4737 72135 73035 73093 74893 3944.8554562996696 5
826 73628 47464 65529 73628 74528 74604 76404 3927.804987106389 5
827 75299 10456 62117 75299 76199 77228 79028 41629.358573704696 5
828 83452 82124 7934 83452 84352 84810 86610 36390.236508159716 5
829 85735 62220 128715 85735 86635 1332 3132 39522.56697256748 5
1381 706 3399 11509 706 1606 2118 3918 8342.534107803793 5
1382 1791 87646 11439 1791 2691 2911 4711 3350.9677794670483 5
1383 3003 4730 87423 3003 3903 4321 6121 5941.470461557341 5
1384 4101 120275 7566 4101 5001 5124 6924 5424.765857088615 5
1385 4670 36998 1840 4670 5570 5596 7396 3508.4060765097274 5
1386 5678 6370 8319 5678 6578 6636 8436 5581.998408826925 5
1387 6464 5774 11435 6464 7364 7478 9278 2500.2798244259093 5
1388 7025 7090 4689 7025 7925 8055 9855 4613.4646844198005 5
1389 7566 95560 12631 7566 8466 8503 10303 4406.402825573851 5
1390 8474 85416 70347 8474 9374 9769 11569 10357.88826843359 5
1391 9348 125218 65509 9348 10248 10461 12261 5488.219281208448 5
1392 10193 65749 14480 10193 11093 11540 13340 6822.690105297517 5
1393 15463 62172 5543 15463 16363 17562 19362 43348.27915865693 5
1394 17255 6378 103759 17255 18155 18449 20249 9068.43443455148 5
1395 18613 85424 4392 18613 19513 19386 21186 3132.570883651491 5
1396 19013 8935 16686 19013 19913 20042 21842 3933.5727361157537 5
1397 19625 7097 18056 19625 20525 20581 22381 3711.3188862309717 5
1398 20719 10473 4365 20719 21619 21729 23529 6540.230935830761 5
1399 21604 3133 100519 21604 22504 22603 24403 5528.982029707104 5
1400 22626 98878 5578 22626 23526 23485 25285 4014.07827910297 5
1401 23172 66153 10366 23172 24072 24196 25996 5391.54855293284 5
1402 25286 85477 4366 25286 26186 26310 28110 6266.504286117676 5
1403 26099 3867 16098 26099 26999 27031 28831 4930.029868919993 5
1404 26655 10392 14770 26655 27555 27511 29311 5801.185259725944 5
1405 27598 12223 35953 27598 28498 28537 30337 5310.350568330294 5
1406 29441 125749 65774 29441 30341 30742 32542 12721.049033453432 5
1407 43105 1699 62145 43105 44005 44828 46628 41619.5868375572 5
1408 49271 36077 83305 49271 50171 50292 52092 8210.907532493535 5
1409 50274 9561 2686 50274 51174 51663 53463 12011.782315234277 5
1410 51685 8229 12481 51685 52585 53045 54845 9409.314111252797 5
1411 54605 2920 9553 54605 55505 56418 58218 13379.045869775446 5
1412 55967 9554 3137 55967 56867 57071 58871 3237.687994176534 5
1413 56815 4380 129635 56815 57715 58318 60118 9566.550505234422 5
1414 58456 85465 5193 58456 59356 59693 61493 5280.6415396077855 5
1415 59829 4788 5886 59829 60729 60847 62647 4740.455259916516 5
1416 60872 4480 114696 60872 61772 61757 63557 2709.040972350624 5
1417 61554 2703 111735 61554 62454 63051 64851 34891.85081504323 5
1418 67735 109465 95434 67735 68635 69309 71109 42791.352291636584 5
1419 74522 109486 3115 74522 75422 76339 78139 44089.00863623233 5
1420 76035 128613 9479 76035 76935 77330 79130 2501.064144081903 5
1421 79219 483 98639 79219 80119 80166 81966 2389.7740266113783 5
1422 84234 1472 47552 84234 85134 369 2169 18585.750515167798 5
2089 2959 4736 100415 2959 3859 4160 5960 4736.035078404302 5
2090 3858 65721 7666 3858 4758 4821 6621 3826.1928357708134 5
2091 5073 2115 1161 5073 5973 6579 8379 10600.916213828013 5
2092 6175 11770 10169 6175 7075 7427 9227 7297.1856383971235 5
2093 7611 1431 10043 7611 8511 8759 10559 5470.477006582611 5
2094 8390 9902 85464 8390 9290 9484 11284 4832.79780945692 5
2095 9815 112053 100436 9815 10715 10871 12671 5196.577289480057 5
2096 10661 6166 14007 10661 11561 11551 13351 2068.2703937059564 5
2097 11628 4368 18056 11628 12528 12912 14712 6575.646630110299 5
2098 12750 4250 10049 12750 13650 13730 15530 4529.041767977081 5
2099 40245 112066 62154 40245 41145 42050 43850 46571.675319624206 5
2100 43658 6797 64492 43658 44558 47733 49533 67983.46182352288 5
2101 50919 2215 100305 50919 51819 52892 54692 18057.21768949659 5
2102 53084 3138 2495 53084 53984 54187 55987 5129.331028423169 5
2103 55028 95357 88254 55028 55928 56075 57875 3444.205849684135 5
2104 56130 8328 4788 56130 57030 57539 59339 6922.698033923297 5
2105 57560 9904 42281 57560 58460 58388 60188 2154.8675289218827 5
2106 58050 11438 91399 58050 58950 59290 61090 6298.457601692194 5
2107 59254 85482 14793 59254 60154 60580 62380 6680.202722157243 5
2108 60106 11840 109455 60106 61006 62032 63832 46614.110151115645 5
2109 62227 61996 5559 62227 63127 63935 65735 42820.154145174485 5
2110 63970 3116 2199 63970 64870 64791 66591 2141.3260620359656 5
2111 64666 9488 2247 64666 65566 65493 67293 3335.2628864137114 5
2112 66612 107139 93834 66612 67512 68585 70385 13385.30556218532 5
2113 68461 4966 10116 68461 69361 69478 71278 10165.896188677523 5
2114 76782 4786 17172 76782 77682 78007 79807 4039.379423650272 5
2115 77966 7326 95338 77966 78866 79288 81088 6614.773783705606 5
2116 79412 57132 11769 79412 80312 80831 82631 7400.717621771009 5
2117 80972 7680 44477 80972 81872 82456 84256 6913.522073958541 5
2118 81932 8217 18201 81932 82832 82971 84771 9451.985892204042 5
2119 83091 9488 16862 83091 83991 84638 86438 4682.7717057310865 5
2120 84957 4248 107927 84957 85857 542 2342 34574.753660818904 5
2759 372 62236 7087 372 1272 2329 4129 43457.07787795318 5
2760 4430 39952 62202 4430 5330 6413 8213 44097.89749774835 5
2761 8122 33948 1951 8122 9022 10415 12215 47515.073460913365 5
2762 13472 57921 51781 13472 14372 15082 16882 44125.75032005026 5
2763 20540 109626 4101 20540 21440 22150 23950 44869.96206070034 5
2764 25745 6156 7650 25745 26645 26732 28532 5515.85288809959 5
2765 49693 128388 7354 49693 50593 50918 52718 6025.548209886387 5
2766 50937 16911 4743 50937 51837 51845 53645 3092.933534695382 5
2767 52270 5560 108369 52270 53170 54400 56200 41338.016735151956 5
2768 60528 126596 1236 60528 61428 62354 64154 57744.04894590237 5
2769 67690 62231 4737 67690 68590 69577 71377 44767.14555988286 5
2770 75594 62051 11435 75594 76494 77122 78922 50945.32072063084 5
2771 77031 6887 100434 77031 77931 78057 79857 3041.682731010518 5
2772 77717 7647 2261 77717 78617 79005 80805 6677.234212635942 5
2773 81365 97869 97809 81365 82265 81973 83773 10579.303081791684 5
3454 1380 5805 2634 1380 2280 2699 4499 7390.944651929319 5
3455 2816 7646 11509 2816 3716 3660 5460 2897.9505579462048 5
3456 3331 4238 5455 3331 4231 4251 6051 2620.6960743434524 5
3457 3721 7963 36304 3721 4621 5008 6808 6009.311235161677 5
3458 5039 4791 9557 5039 5939 6346 8146 5526.306460586657 5
3459 6630 43024 18429 6630 7530 7621 9421 2881.014484252077 5
3460 7373 43464 8933 7373 8273 8983 10783 7422.4613455787085 5
3461 9556 130810 3131 9556 10456 10614 12414 4890.928347491656 5
3462 10927 51779 2857 10927 11827 11661 13461 2308.649047154011 5
3463 11402 103790 5432 11402 12302 12168 13968 2392.289772111232 5
3464 11873 116948 70003 11873 12773 13171 14971 22786.173277331993 5
3465 13376 4235 7917 13376 14276 14706 16506 9545.774634191815 5
3466 14343 8234 12733 14343 15243 15733 17533 12182.967661829365 5
3467 15565 14618 9453 15565 16465 17030 18830 11482.371926331889 5
3468 16847 7347 3373 16847 17747 18041 19841 8210.216508083015 5
3469 17860 100450 7648 17860 18760 18822 20622 5747.833721374365 5
3470 18833 7829 5578 18833 19733 20170 21970 9640.044217250863 5
3471 19983 6795 127014 19983 20883 20876 22676 2342.7744092992593 5
3472 20333 127014 11922 20333 21233 21440 23240 6987.690093942698 5
3473 22760 7644 16316 22760 23660 23592 25392 3258.6527553225046 5
3474 23508 61405 8306 23508 24408 24456 26256 3158.135737940979 5
3475 24228 91205 4234 24228 25128 25010 26810 2500.0244772760984 5
3476 26041 69056 8230 26041 26941 27134 28934 7733.501635489922 5
3477 26668 4480 12278 26668 27568 27690 29490 4925.2124405182485 5
3478 42020 3509 5546 42020 42920 42804 44604 4315.9361087740335 5
3479 44758 8915 130752 44758 45658 45651 47451 3343.2915078742944 5
3480 47772 13214 91517 47772 48672 48698 50498 5533.092927974631 5
3481 50210 4086 2853 50210 51110 51178 52978 5090.9985364689 5
3482 51357 18627 112053 51357 52257 52244 54044 5070.65651502816 5
3483 51851 127884 86204 51851 52751 52812 54612 5391.711062858031 5
3484 52424 11378 7688 52424 53324 53627 55427 6615.549404942858 5
3485 54313 85393 5192 54313 55213 55617 57417 7530.5080200962375 5
3486 55999 95439 43522 55999 56899 57329 59129 4668.22004367676 5
3487 57005 11840 39952 57005 57905 57876 59676 2502.9986616176548 5
3488 59235 104605 2495 59235 60135 60178 61978 2363.094363159729 5
3489 59753 3118 8606 59753 60653 60682 62482 3790.0832886910225 5
3490 63435 15103 100480 63435 64335 64616 66416 8123.898436689015 5
3491 64394 99903 7666 64394 65294 65528 67328 4855.6779733252315 5
3492 65450 65530 8217 65450 66350 66540 68340 5048.729637565237 5
3493 66738 12764 17175 66738 67638 68081 69881 7697.955032256296 5
3494 67839 128002 103854 67839 68739 68958 70758 7239.438689247284 5
3495 68652 3152 5195 68652 69552 70142 71942 9807.081144625814 5
3496 69894 11421 7688 69894 70794 70814 72614 6556.927806976525 5
3497 70391 11769 4755 70391 71291 71264 73064 3136.071396811866 5
3498 70894 7105 128181 70894 71794 71987 73787 6674.268461543967 5
3499 71567 5192 7346 71567 72467 72484 74284 3224.893246147734 5
3500 72044 87170 1433 72044 72944 73461 75261 8892.914777771031 5
3501 73249 1438 8069 73249 74149 74118 75918 4281.701785185772 5
3502 74026 2642 116482 74026 74926 75942 77742 31652.477159674352 5
3503 75901 98520 68842 75901 76801 76638 78438 5359.626363692827 5
3504 80709 5193 7353 80709 81609 81866 83666 5816.527525407275 5
3505 82788 96982 12092 82788 83688 83757 85557 4892.550623659712 5
3506 84172 5193 62088 84172 85072 198 1998 46386.59699762827 5
4278 1589 62230 11308 1589 2489 4412 6212 49960.42727154948 5
4279 4233 4112 119114 4233 5133 5125 6925 3007.7329924390656 5
4280 4747 7325 4365 4747 5647 5636 7436 3215.4465177757675 5
4281 5489 1434 14658 5489 6389 6836 8636 8313.859249656416 5
4282 9603 62172 3616 9603 10503 11793 13593 47814.389924839736 5
4283 11509 11304 64179 11509 12409 12703 14503 7524.024196762249 5
4284 12403 4248 51781 12403 13303 13309 15109 2487.8964732657682 5
4285 17878 62172 64492 17878 18778 19214 21014 24228.256920283537 5
4286 20270 62084 67151 20270 21170 21221 23021 9551.64142502115 5
4287 21336 62236 18431 21336 22236 23042 24842 44886.58402501295 5
4288 25568 10428 16427 25568 26468 26627 28427 9933.19064668463 5
4289 31324 11444 89193 31324 32224 33120 34920 22418.743829609306 5
4290 51382 109461 111704 51382 52282 53728 55528 45904.432263813316 5
4291 55079 7962 62116 55079 55979 57328 59128 43455.06728949097 5
4292 62286 75436 44486 62286 63186 64373 66173 43456.695429934785 5
4293 64544 3124 39988 64544 65444 65989 67789 3357.1576164687244 5
4294 67075 14658 62125 67075 67975 68900 70700 43487.47649895432 5
4295 73530 62226 93915 73530 74430 76935 78735 59118.23504660393 5
4296 85192 82139 9402 85192 86092 838 2638 39036.36173107114 5
4784 306 10697 8024 306 1206 1604 3404 7919.770241573502 5
4785 1102 2973 57426 1102 2002 2220 4020 4101.465072455262 5
4786 5189 62235 7659 5189 6089 7434 9234 48065.60355697641 5
4787 10607 109580 6722 10607 11507 12551 14351 44572.97815535359 5
4788 17870 43345 9899 17870 18770 19736 21536 44809.62719284359 5
4789 52554 62051 62176 52554 53454 56696 58496 10446.039550437563 5
4790 61518 62241 44400 61518 62418 63684 65484 3547.8473999809535 5
4791 70253 109472 44398 70253 71153 72635 74435 2972.782740390018 5
4792 72755 62172 4249 72755 73655 74516 76316 42575.260367344556 5
4793 73977 100444 109459 73977 74877 76019 77819 44006.134581685765 5
4794 78956 62175 620 78956 79856 81020 82820 39706.89701162935 5
5087 -368 11509 91502 -368 532 836 2636 5479.678018661687 5
5088 1015 11370 86215 1015 1915 2142 3942 3387.102170967064 5
5089 2753 87642 83449 2753 3653 4384 6184 12118.820403208145 5
5090 4345 8326 129339 4345 5245 5482 7282 5833.57528763778 5
5091 4950 91485 3858 4950 5850 6273 8073 8087.1028873406685 5
5092 5890 50081 100466 5890 6790 6871 8671 4777.713670300388 5
5093 6603 803 95342 6603 7503 7678 9478 4571.065475073084 5
5094 8581 9903 11965 8581 9481 9436 11236 2760.949628151483 5
5095 9342 9902 44666 9342 10242 10160 11960 2488.615979645594 5
5096 11030 11509 4777 11030 11930 11866 13666 3568.7598950188208 5
5097 15838 62239 85468 15838 16738 17864 19664 47560.03824364061 5
5098 18019 14654 95428 18019 18919 19152 20952 3770.2578771965227 5
5099 23318 62239 2661 23318 24218 25180 26980 47084.01907893732 5
5100 48744 8068 77942 48744 49644 49804 51604 3246.8812685630287 5
5101 50547 8931 5470 50547 51447 51593 53393 6472.579875165633 5
5102 51887 8083 3114 51887 52787 52903 54703 5577.746049192557 5
5103 53029 4102 5573 53029 53929 54013 55813 2816.5956873273662 5
5104 53836 10471 130530 53836 54736 54896 56696 4164.09224997889 5
5105 55177 9902 123434 55177 56077 56038 57838 3012.5330901819216 5
5106 55646 35748 5807 55646 56546 57323 59123 7958.657817427723 5
5107 57509 4236 85037 57509 58409 58604 60404 2689.317967083258 5
5108 58203 10696 65529 58203 59103 59478 61278 5510.571181318761 5
5109 59228 6786 16355 59228 60128 60725 62525 4265.0235151775105 5
5110 60484 10353 93803 60484 61384 61427 63227 2107.5358447443514 5
5111 62667 3134 105053 62667 63567 64030 65830 8047.69236643761 5
5112 64278 637 254 64278 65178 65070 66870 2026.7768076170694 5
5113 65422 121145 104652 65422 66322 66628 68428 5553.671573240719 5
5114 66549 77410 62139 66549 67449 68322 70122 46247.97019400549 5
5115 69593 118263 15192 69593 70493 70786 72586 7715.27385069129 5
5116 71623 4599 10039 71623 72523 72615 74415 4083.799238941447 5
5117 72325 7886 8208 72325 73225 73360 75160 2860.8105872782594 5
5118 73130 100490 18056 73130 74030 74055 75855 2928.076626875194 5
5119 73710 14658 44397 73710 74610 75539 77339 44416.62527837687 5
5120 76709 71770 87639 76709 77609 77667 79467 5101.2963582908815 5
5642 -150 12208 3571 -150 750 1138 2938 10616.84282523783 5
5643 1013 49144 5551 1013 1913 2889 4689 16512.78422097806 5
5644 6364 123212 96984 6364 7264 7686 9486 7647.291014344337 5
5645 7587 3123 7973 7587 8487 8463 10263 2200.087869520598 5
5646 7976 8217 1135 7976 8876 8930 10730 2912.5148766422035 5
5647 8567 124638 95424 8567 9467 9512 11312 4131.89846414689 5
5648 9087 6723 3635 9087 9987 10388 12188 8932.724968654524 5
5649 10221 18357 95437 10221 11121 11188 12988 3741.8794929855467 5
5650 11092 2640 10866 11092 11992 11949 13749 2970.477473831065 5
5651 11800 7140 7101 11800 12700 12874 14674 5176.799875622321 5
5652 15930 16907 130752 15930 16830 16953 18753 2497.603673377269 5
5653 16843 86209 11401 16843 17743 17778 19578 4546.287526258512 5
5654 17564 10460 4730 17564 18464 18541 20341 5529.915519117301 5
5655 18207 4248 10172 18207 19107 19784 21584 9955.03967477853 5
5656 20127 100384 4599 20127 21027 21347 23147 7414.915533359863 5
5657 21598 407 100402 21598 22498 22420 24220 3435.041507199201 5
5658 21925 2822 10073 21925 22825 22809 24609 3624.9303595092274 5
5659 23432 44474 1830 23432 24332 24305 26105 3612.4879697822607 5
5660 25656 11920 35718 25656 26556 26783 28583 9666.64436428484 5
5661 27802 1441 15637 27802 28702 28664 30464 4456.90556733109 5
5662 29315 407 6244 29315 30215 30278 32078 14064.770088800684 5
5663 31887 100393 121555 31887 32787 33069 34869 6114.578773902852 5
5664 43024 68516 104029 43024 43924 43754 45554 3020.036818900794 5
5665 47065 3143 3113 47065 47965 48187 49987 8016.193206087585 5
5666 49306 85460 4737 49306 50206 50538 52338 6108.297351577204 5
5667 51174 7094 44282 51174 52074 52163 53963 4757.953620722574 5
5668 51797 85094 95358 51797 52697 52715 54515 3316.8652414984103 5
5669 52779 4113 111725 52779 53679 55076 56876 49753.69380968188 5
5670 60797 62241 35755 60797 61697 62861 64661 44301.59985059986 5
5671 62431 95430 16907 62431 63331 63674 65474 4282.390926983181 5
5672 64533 103936 62134 64533 65433 66184 67984 44580.128585908744 5
5673 70298 62241 93915 70298 71198 72603 74403 58182.40530593783 5
5674 74257 130810 112257 74257 75157 75184 76984 2698.9533125476923 5
5675 75065 10533 62138 75065 75965 77072 78872 46006.60834717324 5
5676 81510 7264 10046 81510 82410 82999 84799 9301.33855817043 5
5677 82459 35759 121454 82459 83359 83390 85190 3041.390872523889 5
5678 82883 14071 12250 82883 83783 83818 85618 4190.726991430193 5
5679 84047 1393 87338 84047 84947 85127 86927 2630.8697463895696 5
5680 84892 100424 62222 84892 85792 519 2319 41446.71600864622 5
6448 -218 65331 10353 -218 682 757 2557 3407.1531866533537 5
6449 400 13709 9562 400 1300 1998 3798 10361.684925764892 5
6450 1728 40552 2204 1728 2628 2911 4711 7950.663085892721 5
6451 2463 16355 124382 2463 3363 3788 5588 5949.526543688723 5
6452 5999 5433 3512 5999 6899 7424 9224 7590.873474405015 5
6453 7316 11304 2855 7316 8216 8879 10679 7506.481781860655 5
6454 8744 128753 5422 8744 9644 9624 11424 2114.7067032572886 5
6455 9154 5425 12278 9154 10054 9993 11793 2969.7952018729748 5
6456 9600 7788 5199 9600 10500 10596 12396 4735.574494380211 5
6457 10197 5549 6892 10197 11097 11270 13070 4921.161535719132 5
6458 11206 65747 9889 11206 12106 12093 13893 3090.2148468584705 5
6459 11674 3619 18636 11674 12574 12724 14524 4047.7776279643376 5
6460 14033 104873 9551 14033 14933 14973 16773 5569.0111730980525 5
6461 15574 6889 123624 15574 16474 16590 18390 3744.9678231859807 5
6462 16069 70416 130752 16069 16969 17152 18952 3407.151051882926 5
6463 17034 130530 3616 17034 17934 18153 19953 4333.551049410328 5
6464 17765 11304 14543 17765 18665 19293 21093 15431.318758820722 5
6465 21219 4248 47650 21219 22119 22063 23863 2787.885214380838 5
6466 21836 5546 98491 21836 22736 23190 24990 21426.56416191325 5
6467 23625 2791 14094 23625 24525 24565 26365 5526.994220634113 5
6468 59075 11199 70341 59075 59975 60105 61905 6064.52413795714 5
6469 60008 130530 86205 60008 60908 61118 62918 4580.439576567943 5
6470 60838 4745 2945 60838 61738 62059 63859 5201.971346788936 5
6471 61807 14480 15496 61807 62707 62974 64774 6001.246258515014 5
6472 62721 4732 3700 62721 63621 64417 66217 13583.467006341276 5
6473 66636 95360 2141 66636 67536 67819 69619 5966.398557109173 5
6474 67351 2135 4737 67351 68251 68432 70232 4000.8537931118994 5
6475 68807 3129 130699 68807 69707 69952 71752 6818.628850411763 5
6476 69796 42999 120280 69796 70696 71042 72842 6157.992496123575 5
6477 75995 45609 39949 75995 76895 77674 79474 6405.992041680845 5
6478 77242 5425 11950 77242 78142 78290 80090 3863.6303526518063 5
6479 79845 95542 6797 79845 80745 80812 82612 3432.2351571323393 5
6480 80382 13216 4190 80382 81282 81398 83198 4974.251809818611 5
6481 81030 4734 7354 81030 81930 82480 84280 6135.821125939654 5
6482 81982 7353 103577 81982 82882 83100 84900 3809.1986388537184 5
6483 82663 14658 3513 82663 83563 83761 85561 5789.235342100677 5
6484 83236 11199 3114 83236 84136 84682 86482 4343.356890653683 5
6485 84285 3119 2038 84285 85185 85921 87721 13313.339944949214 5
7063 346 74522 71360 346 1246 1675 3475 35179.678324918605 5
7064 1706 39952 3616 1706 2606 3156 4956 6404.4860475668165 5
7065 2972 104737 11196 2972 3872 4491 6291 2431.595077298779 5
7066 4184 11845 11509 4184 5084 5285 7085 5816.673041922637 5
7067 4895 7963 8314 4895 5795 5854 7654 2729.913817750488 5
7068 5586 12763 78580 5586 6486 6762 8562 5713.784471594125 5
7069 6799 8300 11507 6799 7699 7723 9523 3588.98936277325 5
7070 7326 4249 8312 7326 8226 8179 9979 2345.2210638832876 5
7071 7999 7085 11965 7999 8899 8995 10795 3257.5993888811654 5
7072 8724 5193 10050 8724 9624 9691 11491 4004.490540338325 5
7073 9685 5421 7934 9685 10585 10853 12653 7733.509360024528 5
7074 10632 2860 5774 10632 11532 11575 13375 4541.895415537474 5
7075 11823 88474 4085 11823 12723 12730 14530 2965.5500841692756 5
7076 12736 5421 109477 12736 13636 14441 16241 44603.25534517087 5
7077 15342 14069 10174 15342 16242 16630 18430 10440.460096552246 5
7078 16139 83857 10162 16139 17039 16959 18759 2039.592450128601 5
7079 16644 10035 11509 16644 17544 17587 19387 5540.438869026797 5
7080 19206 53536 14796 19206 20106 20051 21851 2137.572045785518 5
7081 20361 80610 103759 20361 21261 22000 23800 4937.6141104195585 5
7082 22541 91519 123205 22541 23441 23642 25442 7117.079152827473 5
7083 23832 10008 130699 23832 24732 24692 26492 3307.2795018466236 5
7084 41775 40563 62102 41775 42675 43473 45273 44878.020432466685 5
7085 46466 3378 96985 46466 47366 47793 49593 10857.511284968914 5
7086 52976 86157 4461 52976 53876 53858 55658 3370.9897619253675 5
7087 54869 107193 5767 54869 55769 56009 57809 4892.231680147296 5
7088 55513 100512 9561 55513 56413 56621 58421 5954.466890823503 5
7089 56222 6374 11348 56222 57122 57632 59432 9593.887396251173 5
7090 57325 14660 70402 57325 58225 58594 60394 8467.438936688432 5
7091 58104 70402 16530 58104 59004 59277 61077 7083.543620772106 5
7092 59763 36300 65360 59763 60663 61028 62828 9540.645023219775 5
7093 61853 4785 7093 61853 62753 62814 64614 2146.0331265737586 5
7094 63416 57002 11752 63416 64316 64918 66718 10296.032954656725 5
7095 65572 17217 38238 65572 66472 66748 68548 6695.941184640721 5
7096 67158 14237 120320 67158 68058 68102 69902 2793.785406642124 5
7097 67854 4488 7737 67854 68754 69026 70826 6190.4209631194335 5
7098 68619 2253 109477 68619 69519 70095 71895 39195.65932176074 5
7099 70820 36234 39950 70820 71720 72087 73887 9035.797526174487 5
7100 71933 5454 96982 71933 72833 73158 74958 2634.727869241579 5
7101 73240 14775 6801 73240 74140 74213 76013 6144.453736088439 5
7102 73627 6801 14793 73627 74527 74803 76603 7238.119321554216 5
7103 74749 3114 14007 74749 75649 76058 77858 7852.785091547453 5
7104 85326 88474 125186 85326 86226 993 2793 19931.04854848526 5
7870 -240 87206 11969 -240 660 614 2414 2921.4534576691494 5
7871 597 95566 2662 597 1497 1577 3377 4380.406618757455 5
7872 1201 8089 3114 1201 2101 2279 4079 6041.71571247856 5
