r.id  r.timeCall  r.pickupLocationID r.deliveryLocationID  r.earlyPickupTime  r.latePickupTime  r.earlyDeliveryTime  r.lateDeliveryTime  r.maxTravelDistance  r.maxNbStops
9115 73569 18432 62222 73569 74469 75418 77218 45969.28987257144 5
9116 75569 62234 93915 75569 76469 77787 79587 58594.919617385094 5
9897 52210 9904 123624 52210 53110 53215 55015 4042.0666717419454 5
9898 52710 73362 67619 52710 53610 53609 55409 2943.15735714515 5
9899 53682 95437 109468 53682 54582 55497 57297 44734.702917775925 5
9900 56714 4190 95542 56714 57614 57667 59467 3610.1485656027226 5
9901 57239 117658 14928 57239 58139 58399 60199 4029.980563867914 5
9902 58594 129879 127196 58594 59494 59599 61399 4906.491005583853 5
9903 60343 65773 11509 60343 61243 61384 63184 4032.432298747806 5
9904 62650 7091 87182 62650 63550 63646 65446 4067.43216779061 5
9905 66103 4724 12093 66103 67003 67433 69233 8097.329327692844 5
9906 66975 3137 13581 66975 67875 68023 69823 6931.7867582219005 5
9907 67859 7087 87624 67859 68759 68885 70685 4668.902138448618 5
9908 72751 4724 6728 72751 73651 74734 76534 19263.268644063144 5
9909 75905 1078 33592 75905 76805 77546 79346 43157.23804702029 5
9910 79887 14928 6728 79887 80787 81958 83758 18555.61628609882 5
10647 51349 10051 26398 51349 52249 53137 54937 38932.16197635546 5
10648 54518 49739 85779 54518 55418 56379 58179 7757.364179448333 5
10649 56578 12500 65806 56578 57478 58707 60507 18874.090932920917 5
10650 58186 7678 125884 58186 59086 59914 61714 4549.280264843993 5
10651 63273 129805 15100 63273 64173 64634 66434 10165.934144845429 5
10652 66629 131236 100327 66629 67529 67590 69390 2168.0003214935605 5
10653 67548 35720 126362 67548 68448 68800 70600 7257.38411021625 5
10654 70920 10785 8307 70920 71820 72796 74596 17091.75838062604 5
10655 72832 5473 95434 72832 73732 73870 75670 3621.7921795743173 5
10656 76642 10588 16011 76642 77542 78187 79987 15127.142659921185 5
10657 78454 7105 4788 78454 79354 79630 81430 6886.021458336017 5
10658 79197 2850 9433 79197 80097 80310 82110 5028.004021955207 5
11282 48202 1427 15531 48202 49102 49071 50871 3612.096386962075 5
11283 48981 86212 2495 48981 49881 49919 51719 5364.58459257396 5
11284 51396 119190 8301 51396 52296 52542 54342 9096.846190085193 5
11285 52639 35750 3114 52639 53539 53570 55370 4855.080043026331 5
11286 53620 10472 77410 53620 54520 54820 56620 6425.899523323405 5
11287 54899 11969 85118 54899 55799 55841 57641 4264.734524533128 5
11288 56212 1400 101876 56212 57112 57087 58887 4012.7097132874524 5
11289 57224 1429 1875 57224 58124 58442 60242 7503.072559324971 5
11290 58333 7089 7346 58333 59233 59298 61098 4832.213366404899 5
11291 59710 3131 96765 59710 60610 60765 62565 5176.007508652051 5
11292 60877 95428 7651 60877 61777 61773 63573 3155.9178382562636 5
11293 62955 2671 4730 62955 63855 64246 66046 7385.582101867711 5
11294 63904 8315 88701 63904 64804 65170 66970 12031.796088783409 5
11295 65528 1564 120737 65528 66428 66606 68406 5995.090829596233 5
11296 66092 95347 128613 66092 66992 67464 69264 7407.29688534529 5
11297 67747 7094 14071 67747 68647 68517 70317 2428.8792569408965 5
11298 68230 12250 35331 68230 69130 69045 70845 3387.75329879579 5
11299 68661 7103 83489 68661 69561 69481 71281 2420.615903109165 5
11300 70670 14779 127605 70670 71570 71856 73656 7389.564802770801 5
11301 72290 7553 91524 72290 73190 74287 76087 5740.888619746887 5
11302 81056 62172 57203 81056 81956 82796 84596 42318.158828475214 5
11303 82285 87642 3123 82285 83185 83293 85093 2347.894711182565 5
11304 83309 98640 62142 83309 84209 85586 87386 44848.91841646673 5
11951 53183 62237 67299 53183 54083 54207 56007 14205.81207420062 5
11952 54737 62151 11300 54737 55637 57283 59083 47509.47822517566 5
11953 61978 44377 44400 61978 62878 66538 68338 12462.460552881434 5
11954 68009 82140 4894 68009 68909 69471 71271 33502.11311687822 5
11955 70296 61962 93801 70296 71196 72217 74017 52991.420426100405 5
11956 74554 3509 9368 74554 75454 75374 77174 3970.9130224873124 5
11957 81532 12765 95434 81532 82432 82475 84275 2551.392798572997 5
11958 82930 116946 62138 82930 83830 84741 86541 45541.221002400496 5
12532 62966 109465 100467 62966 63866 64667 66467 43207.254555531974 5
12533 64254 42277 8236 64254 65154 65368 67168 6272.9387016932615 5
12534 65442 104010 104184 65442 66342 66992 68792 12861.384155839125 5
12535 72503 61919 4249 72503 73403 74000 75800 41066.3170221695 5
12536 80778 61995 99112 80778 81678 81792 83592 8506.420033712931 5
12537 82712 62151 44882 82712 83612 84534 86334 44879.68140050177 5
12538 84433 70341 62113 84433 85333 86146 87946 43593.8048426617 5
13272 46668 42537 6728 46668 47568 48452 50252 19654.40960163085 5
13273 51439 1947 62125 51439 52339 54476 56276 48724.13652184777 5
13274 58066 62175 715 58066 58966 59275 61075 34856.04569123046 5
13275 61201 406 130090 61201 62101 62273 64073 2183.7936455302843 5
13276 63125 2640 87362 63125 64025 64477 66277 8112.653759283466 5
13277 63952 87362 2868 63952 64852 65167 66967 5925.980820138533 5
13278 65659 2822 7851 65659 66559 66729 68529 5231.453983189903 5
13279 66571 65355 2659 66571 67471 67947 69747 10127.567031534303 5
13280 69485 74705 130530 69485 70385 71234 73034 37825.66823665583 5
13281 74556 87186 11670 74556 75456 76232 78032 12084.148035062417 5
13282 76302 64320 85784 76302 77202 78046 79846 14888.822198508718 5
13283 79326 126253 47880 79326 80226 80371 82171 5389.685561593902 5
13284 81328 2860 15373 81328 82228 82348 84148 4926.088347535205 5
14000 57119 7811 87362 57119 58019 58008 59808 2297.877375879669 5
14001 57718 118115 71641 57718 58618 58774 60574 8366.090019163006 5
14002 61765 33948 64492 61765 62665 64172 65972 24962.870388457544 5
14003 66214 33995 7763 66214 67114 68908 70708 42850.680181179734 5
14004 68369 38062 2204 68369 69269 70222 72022 8751.716616775602 5
14005 70805 10697 18627 70805 71705 72161 73961 6044.141125145658 5
14006 75176 7644 111730 75176 76076 77046 78846 45325.31822444598 5
14007 79812 65331 123881 79812 80712 80773 82573 3484.5750499747187 5
14008 80311 4599 11301 80311 81211 81261 83061 4686.212175205407 5
14009 80799 53524 65757 80799 81699 81653 83453 2137.617889667647 5
14010 82267 11303 7648 82267 83167 83679 85479 6428.936054184079 5
14011 83915 57189 91399 83915 84815 84728 86528 3873.2949745967835 5
14012 84226 104761 72538 84226 85126 85415 87215 7007.846013544493 5
14013 85298 3889 11377 85298 86198 86389 88189 4728.755857493922 5
14768 46943 58636 130810 46943 47843 48019 49819 6320.411356627751 5
14769 53853 14005 14793 53853 54753 55125 56925 7358.50316672776 5
14770 54984 15191 44666 54984 55884 55958 57758 3615.394428407849 5
14771 58121 125046 43788 58121 59021 59127 60927 3812.739360032001 5
14772 58669 6154 11930 58669 59569 59835 61635 6257.456118446866 5
14773 60050 12245 14793 60050 60950 61192 62992 6661.304743351807 5
14774 60821 3124 35753 60821 61721 61606 63406 2630.8985369541238 5
14775 62565 12311 11509 62565 63465 64135 65935 11442.50012657396 5
14776 63638 87624 16907 63638 64538 64585 66385 3065.256807272723 5
14777 67668 85437 15531 67668 68568 68931 70731 5419.63702765846 5
14778 68545 12729 120558 68545 69445 69772 71572 5765.647626657194 5
14779 70050 47650 100453 70050 70950 70963 72763 2911.9972319118533 5
14780 70565 100467 8907 70565 71465 71747 73547 4006.3818474848404 5
14781 72028 14793 118243 72028 72928 73517 75317 9617.240009491918 5
14782 73231 36211 14794 73231 74131 74855 76655 10065.201542737082 5
14783 74581 1875 93915 74581 75481 76424 78224 18507.23956967421 5
14784 83243 16530 87453 83243 84143 84094 85894 2951.820173935561 5
14785 85743 3118 6728 85743 86643 2035 3835 20188.450890181197 5
15548 48259 17177 62146 48259 49159 50425 52225 50331.337381883146 5
15549 53936 125607 8316 53936 54836 55032 56832 5658.575206373351 5
15550 54575 124770 48296 54575 55475 55746 57546 4304.7662069737535 5
15551 55657 7678 7973 55657 56557 57192 58992 6437.474908481528 5
15552 56798 12764 125046 56798 57698 58080 59880 5155.175247702431 5
15553 57949 8323 8301 57949 58849 58920 60720 5180.82493445914 5
15554 59175 5421 41794 59175 60075 60343 62143 7664.501389468029 5
15555 62789 109473 93808 62789 63689 65042 66842 45149.43181575606 5
15556 69142 62238 96985 69142 70042 70869 72669 44726.70598783308 5
15557 72720 16865 3150 72720 73620 74146 75946 9072.474379256957 5
15558 74233 2656 3118 74233 75133 75429 77229 5186.818244456136 5
15559 75836 3121 98639 75836 76736 77951 79751 2076.8349091612445 5
15560 78828 9900 109587 78828 79728 80673 82473 43890.541796631456 5
16230 51164 4769 36128 51164 52064 52714 54514 11503.127373751244 5
16231 52274 13389 5471 52274 53174 53374 55174 7785.483381719314 5
16232 53589 6787 8331 53589 54489 54890 56690 7689.755169250827 5
16233 54522 3141 104614 54522 55422 55791 57591 7569.038261201837 5
16234 56797 85458 11847 56797 57697 58080 59880 7818.428482201436 5
16235 58110 8087 37020 58110 59010 59602 61402 8261.294121028663 5
16236 59522 14804 9521 59522 60422 60464 62264 3962.3975622670077 5
16237 60603 7888 62125 60603 61503 62536 64336 43593.99663344426 5
16238 63756 62222 56473 63756 64656 65707 67507 48879.21342300449 5
16239 67274 5193 47552 67274 68174 68483 70283 4678.64880298032 5
16240 72830 12235 70107 72830 73730 74157 75957 7008.433751914975 5
16241 74415 5247 13210 74415 75315 76034 77834 13454.076670656503 5
16242 75656 11428 8313 75656 76556 76665 78465 2798.9444086434096 5
16243 77120 43333 15370 77120 78020 77987 79787 2315.9202048978796 5
16244 79031 68843 545 79031 79931 80107 81907 4914.429150416179 5
16245 79578 5217 85386 79578 80478 80565 82365 5970.243578700199 5
16246 81621 10275 91492 81621 82521 82730 84530 6658.445176177214 5
17138 50049 10163 10098 50049 50949 51272 53072 8147.585630234342 5
17139 51658 85458 85125 51658 52558 52820 54620 8328.281052135391 5
17140 53192 12863 8300 53192 54092 54134 55934 3593.526506378928 5
17141 54796 103761 14793 54796 55696 55789 57589 2596.7743107059914 5
17142 56334 128250 95435 56334 57234 57536 59336 3967.280944851265 5
17143 58619 3510 18431 58619 59519 59716 61516 3597.1380656173556 5
17144 60424 13218 111726 60424 61324 62474 64274 49388.8435868088 5
17145 64491 3155 111807 64491 65391 66082 67882 11520.24399409633 5
17146 68692 44841 129182 68692 69592 69761 71561 10943.737749736902 5
17147 69248 99484 85439 69248 70148 70283 72083 8394.570138789039 5
17148 70625 53540 11842 70625 71525 71500 73300 2497.4155987655763 5
17149 71006 3115 4739 71006 71906 71866 73666 2489.2480521128887 5
17150 71365 4740 11891 71365 72265 72569 74369 7329.468621306925 5
17151 72599 95430 12076 72599 73499 73458 75258 3151.6907365832467 5
17152 74330 5193 7678 74330 75230 75393 77193 5771.4544950668815 5
17153 75524 121333 6680 75524 76424 77355 79155 10416.500804947353 5
17154 77284 12299 7104 77284 78184 78149 79949 2310.501525292857 5
17155 78298 123434 15531 78298 79198 79288 81088 4372.306051659178 5
17156 80112 5193 98878 80112 81012 81093 82893 5287.154734533683 5
17157 81597 5193 14804 81597 82497 82405 84205 2606.8805368301973 5
17912 58472 18276 100409 58472 59372 59448 61248 3591.381920286576 5
17913 59116 7911 4078 59116 60016 60827 62627 9981.959544949223 5
17914 61034 15185 5568 61034 61934 61915 63715 3190.1993015015823 5
17915 61908 5571 33593 61908 62808 63756 65556 44863.07327715142 5
17916 65045 120320 7785 65045 65945 66056 67856 7091.827777151476 5
17917 66401 7107 3559 66401 67301 67897 69697 13604.773565503532 5
17918 67800 13153 82114 67800 68700 69712 71512 18794.345844900887 5
17919 69923 43565 18443 69923 70823 70935 72735 2732.823574493151 5
17920 71029 17038 8065 71029 71929 73259 75059 3708.723118425876 5
17921 74460 109714 2134 74460 75360 75408 77208 3419.2944100524082 5
17922 75228 18444 4796 75228 76128 76391 78191 6849.137525486632 5
17923 75976 4791 11394 75976 76876 77284 79084 9357.55427634086 5
17924 77101 6795 10354 77101 78001 78152 79952 5466.436171013357 5
17925 80849 38239 9440 80849 81749 82144 83944 5930.095850171577 5
17926 82748 3376 5255 82748 83648 83736 85536 4032.9939133704183 5
17927 83717 15098 11305 83717 84617 85260 87060 11905.484079159476 5
18511 78631 62241 58949 78631 79531 80445 82245 46936.39879914577 5
18512 80233 5215 126882 80233 81133 81313 83113 5197.360969074509 5
18513 81149 18444 9554 81149 82049 82632 84432 8722.202280880385 5
18514 82366 14487 7087 82366 83266 83307 85107 2885.8408227791215 5
18515 83303 87637 4689 83303 84203 84285 86085 5191.989764650044 5
18516 83928 65501 131195 83928 84828 84932 86732 3970.556744102667 5
18517 85005 103607 62104 85005 85905 1066 2866 42923.11606172292 5
19237 48960 8328 5419 48960 49860 50024 51824 7799.577335396446 5
19238 50527 8322 62122 50527 51427 52267 54067 45129.934790856474 5
19239 53815 15469 8298 53815 54715 55509 57309 10956.39522289599 5
19240 55781 123435 62115 55781 56681 57760 59560 45157.189248519804 5
19241 59280 7264 44805 59280 60180 60333 62133 6657.915020193106 5
19242 60304 11988 87387 60304 61204 61702 63502 12028.560165766954 5
19243 61633 8847 36268 61633 62533 62920 64720 9635.53409398658 5
19244 63782 3873 3147 63782 64682 65247 67047 11202.333041924661 5
19245 66586 5581 10119 66586 67486 67850 69650 7301.366547696783 5
19246 67895 100504 14779 67895 68795 69074 70874 7052.8198367414925 5
19247 68992 83489 8367 68992 69892 70365 72165 11221.327299685072 5
19248 70260 2132 10039 70260 71160 71371 73171 5000.483138951568 5
19249 71223 13213 16030 71223 72123 72085 73885 4001.12576688411 5
19250 72257 4730 87628 72257 73157 73432 75232 4371.448103410298 5
19251 76908 102047 129689 76908 77808 77871 79671 3803.594298062244 5
19252 77862 12222 128753 77862 78762 78951 80751 4210.686436918456 5
19253 78686 129789 119114 78686 79586 79832 81632 9088.106337506855 5
19254 79714 9566 12041 79714 80614 80908 82708 5708.251009169002 5
19255 80583 10174 12245 80583 81483 81755 83555 6339.859777976235 5
19256 81215 44543 7089 81215 82115 82121 83921 3246.2575926503505 5
19257 81719 95426 2813 81719 82619 83275 85075 7421.91927893623 5
19899 60467 44379 4106 60467 61367 62334 64134 44713.36098661299 5
19900 62199 11711 3115 62199 63099 63283 65083 4599.490772499173 5
19901 66083 62224 10835 66083 66983 68255 70055 44977.065964845475 5
19902 67811 9902 11322 67811 68711 69177 70977 9251.52476976567 5
19903 76275 62108 125744 76275 77175 78145 79945 46878.39297891185 5
19904 82354 123513 20304 82354 83254 83645 85445 12097.261391924096 5
19905 84008 62222 130333 84008 84908 85809 87609 44603.72621697397 5
20542 79983 5579 5360 79983 80883 81332 83132 9303.172398250397 5
20543 84559 4475 91533 84559 85459 85380 87180 2191.31266005944 5
20544 85065 91535 109721 85065 85965 86206 88006 4007.687909298541 5
21365 55091 8846 10100 55091 55991 56741 58541 11139.93383308398 5
21366 56669 129986 35941 56669 57569 58042 59842 12043.845438679742 5
21367 58089 13774 3117 58089 58989 59423 61223 10877.029965849502 5
21368 59049 3121 5580 59049 59949 60275 62075 6943.830337901535 5
21369 59991 5581 111736 59991 60891 61960 63760 49020.43100697375 5
21370 63338 62172 14968 63338 64238 64952 66752 39024.4454235381 5
21371 66376 7086 96765 66376 67276 67192 68992 2000.1002071878559 5
21372 67808 77416 56473 67808 68708 68788 70588 4368.983303486963 5
21373 69014 39949 4794 69014 69914 69838 71638 2805.7290069742457 5
21374 70425 4247 11305 70425 71325 71520 73320 6347.48043124539 5
21375 76668 3116 11945 76668 77568 77868 79668 6600.50382273164 5
21376 77531 8086 11509 77531 78431 78957 80757 8447.428822575122 5
21377 81694 109486 7101 81694 82594 83608 85408 44599.21247245904 5
21378 83483 4742 8924 83483 84383 84323 86123 2986.346567128631 5
21379 84274 1416 1304 84274 85174 85326 87126 8435.021442869207 5
22099 48121 6331 124731 48121 49021 49790 51590 43678.5587414316 5
22100 52041 1472 1538 52041 52941 53144 54944 6357.321254123039 5
22101 52935 105668 123630 52935 53835 54655 56455 15388.957589703408 5
22102 54739 8917 4731 54739 55639 55730 57530 3369.0412902407834 5
22103 56244 15737 103609 56244 57144 57214 59014 4437.225736311344 5
22104 57749 1823 62141 57749 58649 59357 61157 37222.13801115208 5
22105 60208 7480 4776 60208 61108 61804 63604 17213.248565757174 5
22106 65693 10043 4720 65693 66593 66677 68477 5542.797085476886 5
22107 70551 7840 16531 70551 71451 71586 73386 4594.005100461878 5
22108 71651 7752 13398 71651 72551 72858 74658 4264.8761631357265 5
22109 73372 7846 6889 73372 74272 74363 76163 4708.723011972053 5
22110 77502 11840 96619 77502 78402 78462 80262 3951.1158555665056 5
22111 78043 4235 130752 78043 78943 78907 80707 3257.613774393952 5
22112 79091 11971 11925 79091 79991 80011 81811 4690.029031255417 5
