People requests (id, time_call, pickup_point, delivery_point, early_pickup_time, late_pickup_time, early_delivery_time, late_delivery_time, max_travel_distance (m), maxNbStops)
138	25680	12785	7618	25680	26580	25680	108000	12337.629524176307	5
140	25740	16191	4978	25740	26640	25740	108000	14700.928296619688	5
142	25800	5071	16240	25800	26700	25800	108000	7368.872784569198	5
144	25860	7300	15605	25860	26760	25860	108000	38084.63592274122	5
146	25920	23778	15979	25920	26820	25920	108000	13545.892875700705	5
148	25980	22450	19828	25980	26880	25980	108000	63522.24207964904	5
150	26040	19432	15808	26040	26940	26040	108000	35905.164565093655	5
152	26100	5240	14305	26100	27000	26100	108000	42564.48201859845	5
154	26160	6846	18292	26160	27060	26160	108000	17079.25725779604	5
156	26220	8350	9986	26220	27120	26220	108000	30726.82845437731	5
158	26280	1492	13868	26280	27180	26280	108000	6917.791781831638	5
160	26340	18517	6656	26340	27240	26340	108000	29587.18052575895	5
162	26400	3039	16685	26400	27300	26400	108000	29872.521804415963	5
164	26460	23405	12361	26460	27360	26460	108000	21510.67465402009	5
166	26520	23466	10519	26520	27420	26520	108000	51631.71195807823	5
168	26580	22464	8274	26580	27480	26580	108000	20384.697395223317	5
170	26640	11941	10567	26640	27540	26640	108000	33196.95850641632	5
172	26700	16189	20030	26700	27600	26700	108000	50040.50769477151	5
174	26760	12398	18176	26760	27660	26760	108000	16002.978379812905	5
176	26820	23367	18773	26820	27720	26820	108000	54493.689106062884	5
178	26880	6836	20904	26880	27780	26880	108000	28212.42078514558	5
180	26940	16170	12253	26940	27840	26940	108000	7479.018696137498	5
182	27000	1685	19002	27000	27900	27000	108000	52852.71277500051	5
184	27060	14366	15308	27060	27960	27060	108000	37200.94686051612	5
186	27120	12400	4106	27120	28020	27120	108000	29355.230728814593	5
188	27180	17294	16816	27180	28080	27180	108000	16517.916690056874	5
190	27240	13429	14625	27240	28140	27240	108000	16196.565295435552	5
192	27300	19978	10408	27300	28200	27300	108000	65388.40136323709	5
194	27360	4954	8179	27360	28260	27360	108000	25894.71242158681	5
196	27420	12168	11939	27420	28320	27420	108000	31251.336851874068	5
198	27480	7058	17074	27480	28380	27480	108000	16163.5551884858	5
200	27540	3504	21543	27540	28440	27540	108000	47070.081986796635	5
202	27600	22067	16460	27600	28500	27600	108000	27002.708094145768	5
204	27660	4307	12983	27660	28560	27660	108000	58861.29281636691	5
206	27720	7187	2768	27720	28620	27720	108000	5444.29598701756	5
208	27780	6774	3665	27780	28680	27780	108000	42893.266974439684	5
210	27840	6200	20390	27840	28740	27840	108000	10018.849881460568	5
212	27900	17860	17667	27900	28800	27900	108000	71809.05506267093	5
214	27960	9109	4570	27960	28860	27960	108000	19497.321851055305	5
216	28020	14934	6727	28020	28920	28020	108000	17134.695744401663	5
218	28080	21117	11469	28080	28980	28080	108000	46509.91399586897	5
220	28140	6250	2861	28140	29040	28140	108000	6468.8166808795995	5
222	28200	6437	8172	28200	29100	28200	108000	10117.711062250411	5
224	28260	5957	10833	28260	29160	28260	108000	39931.75189537138	5
226	28320	13266	18465	28320	29220	28320	108000	14994.303311023277	5
228	28380	4826	17519	28380	29280	28380	108000	55400.38025143205	5
230	28440	21918	1112	28440	29340	28440	108000	58246.9418844406	5
232	28500	10498	23881	28500	29400	28500	108000	62116.085637580574	5
234	28560	14511	20434	28560	29460	28560	108000	9989.042776801796	5
236	28620	4026	7441	28620	29520	28620	108000	68413.24163079134	5
238	28680	3654	4164	28680	29580	28680	108000	39435.59222487164	5
240	28740	16761	7557	28740	29640	28740	108000	51926.36518865758	5
242	28800	19582	20083	28800	29700	28800	108000	25741.495495546456	5
244	28860	18653	1572	28860	29760	28860	108000	61262.99825673718	5
246	28920	85	19986	28920	29820	28920	108000	27899.25555969893	5
248	28980	4270	4631	28980	29880	28980	108000	65671.43960732344	5
250	29040	15618	19436	29040	29940	29040	108000	31427.530731108312	5
252	29100	4264	11757	29100	30000	29100	108000	43665.55732434989	5
254	29160	21615	8012	29160	30060	29160	108000	33115.82293011081	5
256	29220	13359	14013	29220	30120	29220	108000	9401.95879653868	5
258	29280	17773	553	29280	30180	29280	108000	30683.688593482202	5
260	29340	6587	6874	29340	30240	29340	108000	47618.67968798855	5
262	29400	4701	13312	29400	30300	29400	108000	5723.3380075320065	5
264	29460	8812	19	29460	30360	29460	108000	6045.687110271346	5
266	29520	19030	10687	29520	30420	29520	108000	28557.749723462508	5
268	29580	5294	6139	29580	30480	29580	108000	24242.266112513935	5
270	29640	20480	12138	29640	30540	29640	108000	18059.54742269539	5
272	29700	15221	19277	29700	30600	29700	108000	68441.67446754313	5
274	29760	8286	19820	29760	30660	29760	108000	50494.43249358861	5
276	29820	4482	14957	29820	30720	29820	108000	7085.172435390868	5
278	29880	3313	5595	29880	30780	29880	108000	28985.25347657896	5
280	29940	4439	22094	29940	30840	29940	108000	50433.01639569307	5
282	30000	23222	22553	30000	30900	30000	108000	4546.737314560779	5
284	30060	11741	2290	30060	30960	30060	108000	43593.7432909545	5
286	30120	7982	23995	30120	31020	30120	108000	32867.212975887036	5
288	30180	19717	825	30180	31080	30180	108000	46582.94035040996	5
290	30240	13549	3754	30240	31140	30240	108000	46841.114072262826	5
292	30300	10343	5867	30300	31200	30300	108000	47376.049982058204	5
294	30360	22141	523	30360	31260	30360	108000	56078.417941612504	5
296	30420	19670	23597	30420	31320	30420	108000	5220.379900480289	5
298	30480	8643	6272	30480	31380	30480	108000	88043.60316530509	5
300	30540	14921	11193	30540	31440	30540	108000	30302.964667226264	5
302	30600	16079	14272	30600	31500	30600	108000	77123.58425876794	5
304	30660	3012	21461	30660	31560	30660	108000	34954.5364766049	5
306	30720	17390	1862	30720	31620	30720	108000	6320.744523984862	5
308	30780	17744	1551	30780	31680	30780	108000	68890.8555469525	5
310	30840	11306	14049	30840	31740	30840	108000	8836.549312249283	5
312	30900	20775	22362	30900	31800	30900	108000	42005.10769561843	5
314	30960	9044	23689	30960	31860	30960	108000	11520.782901247825	5
316	31020	23537	920	31020	31920	31020	108000	20274.46543868862	5
318	31080	7903	11156	31080	31980	31080	108000	22539.961660815705	5
320	31140	1940	21196	31140	32040	31140	108000	37067.821018559785	5
322	31200	23020	14961	31200	32100	31200	108000	18947.205876132746	5
324	31260	17855	18954	31260	32160	31260	108000	72728.05465944923	5
326	31320	6771	8098	31320	32220	31320	108000	32203.87426782165	5
328	31380	14459	1208	31380	32280	31380	108000	13346.836367291784	5
330	31440	5958	4152	31440	32340	31440	108000	31030.923333646955	5
332	31500	5442	2666	31500	32400	31500	108000	25502.6048159463	5
334	31560	20366	3364	31560	32460	31560	108000	6403.5307290336805	5
336	31620	8151	15010	31620	32520	31620	108000	9368.439872702662	5
338	31680	11454	21143	31680	32580	31680	108000	53507.75273138797	5
340	31740	14926	4395	31740	32640	31740	108000	26281.517771416817	5
342	31800	5589	23294	31800	32700	31800	108000	24836.13001821313	5
344	31860	1850	16007	31860	32760	31860	108000	7793.6555920845985	5
346	31920	8252	15781	31920	32820	31920	108000	16285.814487426524	5
348	31980	11748	7342	31980	32880	31980	108000	25589.32716816163	5
350	32040	1626	6302	32040	32940	32040	108000	35321.284166006044	5
352	32100	1788	5911	32100	33000	32100	108000	15952.20658927473	5
354	32160	5610	4955	32160	33060	32160	108000	28999.666601849454	5
356	32220	1406	2953	32220	33120	32220	108000	24341.110109113975	5
358	32280	15926	6764	32280	33180	32280	108000	17728.060395453977	5
360	32340	18004	3019	32340	33240	32340	108000	32863.58671528076	5
362	32400	2102	23664	32400	33300	32400	108000	19096.688082718516	5
364	32460	4735	4400	32460	33360	32460	108000	22177.5181088552	5
366	32520	1799	2196	32520	33420	32520	108000	13082.507067925968	5
368	32580	7102	17222	32580	33480	32580	108000	17730.424833231344	5
370	32640	1168	12251	32640	33540	32640	108000	41418.28680268294	5
372	32700	23624	23102	32700	33600	32700	108000	14341.66753769101	5
374	32760	19669	11543	32760	33660	32760	108000	28862.37225046479	5
376	32820	22684	7779	32820	33720	32820	108000	18489.463803876584	5
378	32880	1158	15197	32880	33780	32880	108000	27844.471677268943	5
380	32940	5499	9048	32940	33840	32940	108000	30876.375957877546	5
382	33000	1224	8800	33000	33900	33000	108000	3180.078659733323	5
384	33060	4041	1171	33060	33960	33060	108000	23276.740923160618	5
386	33120	24007	16892	33120	34020	33120	108000	20762.215443574292	5
388	33180	22661	16026	33180	34080	33180	108000	12142.78454663071	5
390	33240	10153	11701	33240	34140	33240	108000	43355.08249175535	5
392	33300	19719	13815	33300	34200	33300	108000	45043.797151025894	5
394	33360	20950	11109	33360	34260	33360	108000	6505.986678770408	5
396	33420	11523	21422	33420	34320	33420	108000	24155.129616695715	5
398	33480	254	1646	33480	34380	33480	108000	16420.247667744305	5
400	33540	15377	19692	33540	34440	33540	108000	49726.77095541175	5
402	33600	10602	16917	33600	34500	33600	108000	25091.401026574826	5
404	33660	16426	7901	33660	34560	33660	108000	27367.150631265595	5
406	33720	23917	23879	33720	34620	33720	108000	2955.2258389448434	5
408	33780	3441	749	33780	34680	33780	108000	70182.97328660513	5
410	33840	10814	10380	33840	34740	33840	108000	70547.29015221528	5
412	33900	19533	21741	33900	34800	33900	108000	27674.89294819006	5
414	33960	3063	14732	33960	34860	33960	108000	1055.4818937894192	5
416	34020	6985	20897	34020	34920	34020	108000	38019.15924389434	5
418	34080	17420	23580	34080	34980	34080	108000	10675.550056869037	5
420	34140	7914	23490	34140	35040	34140	108000	26575.689970855095	5
422	34200	9033	22653	34200	35100	34200	108000	3755.7126255674752	5
424	34260	7230	15642	34260	35160	34260	108000	22092.122319613605	5
426	34320	19506	10359	34320	35220	34320	108000	46705.05038235721	5
428	34380	12135	11282	34380	35280	34380	108000	18837.755570122663	5
430	34440	10770	17710	34440	35340	34440	108000	50800.574838100205	5
432	34500	23945	22930	34500	35400	34500	108000	5354.921876154375	5
434	34560	16961	15675	34560	35460	34560	108000	11829.681006023831	5
436	34620	13106	15471	34620	35520	34620	108000	31242.545896037733	5
438	34680	2944	17904	34680	35580	34680	108000	1414.6007117173801	5
440	34740	14067	2876	34740	35640	34740	108000	13708.487275097663	5
442	34800	11292	7871	34800	35700	34800	108000	21613.00115877472	5
444	34860	3780	1135	34860	35760	34860	108000	50310.839973684815	5
446	34920	12196	10527	34920	35820	34920	108000	62334.595806244826	5
448	34980	23576	23340	34980	35880	34980	108000	9269.71116236028	5
450	35040	4050	10689	35040	35940	35040	108000	31690.775801882777	5
452	35100	18340	2127	35100	36000	35100	108000	42462.57770737023	5
454	35160	15604	22672	35160	36060	35160	108000	6397.587930059295	5
456	35220	20600	16731	35220	36120	35220	108000	63526.132968281316	5
458	35280	7960	2341	35280	36180	35280	108000	28014.748456098197	5
460	35340	19626	21071	35340	36240	35340	108000	12306.189796831153	5
462	35400	17778	20007	35400	36300	35400	108000	18193.912626739424	5
464	35460	7088	16092	35460	36360	35460	108000	40589.515273628094	5
466	35520	17781	6633	35520	36420	35520	108000	35172.99804637458	5
468	35580	6965	22924	35580	36480	35580	108000	22402.658188081477	5
470	35640	22250	1935	35640	36540	35640	108000	45782.633164032086	5
472	35700	1705	12005	35700	36600	35700	108000	19730.41235802501	5
474	35760	17258	12988	35760	36660	35760	108000	49633.82049395687	5
476	35820	570	16332	35820	36720	35820	108000	60713.99064544532	5
478	35880	20097	11026	35880	36780	35880	108000	22273.540482551907	5
480	35940	12288	18108	35940	36840	35940	108000	25176.606869520787	5
482	36000	21315	17473	36000	36900	36000	108000	41014.98429803803	5
484	36060	4371	4457	36060	36960	36060	108000	5204.993320160868	5
486	36120	17214	14842	36120	37020	36120	108000	6262.637894741224	5
488	36180	16374	20052	36180	37080	36180	108000	6642.30407882138	5
490	36240	7515	19646	36240	37140	36240	108000	24768.597261799187	5
492	36300	21660	20715	36300	37200	36300	108000	15162.73245017188	5
494	36360	4263	18986	36360	37260	36360	108000	51409.00519204047	5
496	36420	17301	11493	36420	37320	36420	108000	34868.880132429156	5
498	36480	16927	21250	36480	37380	36480	108000	37670.66732530687	5
500	36540	16749	8379	36540	37440	36540	108000	23626.01396806954	5
502	36600	1707	2735	36600	37500	36600	108000	26612.60155084649	5
504	36660	13029	2729	36660	37560	36660	108000	25960.076321216777	5
506	36720	2748	641	36720	37620	36720	108000	23968.10950606585	5
508	36780	21405	3201	36780	37680	36780	108000	67462.22648770167	5
510	36840	10764	4530	36840	37740	36840	108000	57886.606675133255	5
512	36900	13016	8770	36900	37800	36900	108000	27353.823444757807	5
514	36960	23877	11390	36960	37860	36960	108000	19534.866352213983	5
516	37020	16102	20128	37020	37920	37020	108000	18837.02927856294	5
518	37080	23732	11179	37080	37980	37080	108000	11042.30970131861	5
520	37140	20411	17324	37140	38040	37140	108000	37212.91656794139	5
522	37200	19657	2745	37200	38100	37200	108000	5072.862873211412	5
524	37260	7440	10980	37260	38160	37260	108000	54149.5012388691	5
526	37320	17046	22972	37320	38220	37320	108000	2572.5520913515115	5
528	37380	16886	7990	37380	38280	37380	108000	14222.700995141648	5
530	37440	22735	8849	37440	38340	37440	108000	45335.57183841032	5
532	37500	14107	22626	37500	38400	37500	108000	24918.519230207778	5
534	37560	17653	21490	37560	38460	37560	108000	13754.272586325164	5
536	37620	22430	9164	37620	38520	37620	108000	53551.916071523665	5
538	37680	1631	14968	37680	38580	37680	108000	42309.896360690975	5
540	37740	1671	15912	37740	38640	37740	108000	41116.31188512741	5
542	37800	16514	742	37800	38700	37800	108000	39414.648984630105	5
544	37860	22002	14742	37860	38760	37860	108000	52524.76900854247	5
546	37920	2354	7752	37920	38820	37920	108000	6182.568528287551	5
548	37980	13386	8950	37980	38880	37980	108000	47958.32235064766	5
550	38040	2660	16532	38040	38940	38040	108000	13578.860642931631	5
552	38100	22084	12316	38100	39000	38100	108000	67656.50078142325	5
554	38160	5816	17133	38160	39060	38160	108000	25970.590045811692	5
556	38220	18572	22388	38220	39120	38220	108000	21090.91214624977	5
558	38280	23220	23018	38280	39180	38280	108000	6237.037179910406	5
560	38340	10488	22674	38340	39240	38340	108000	63309.81642606295	5
562	38400	16480	23043	38400	39300	38400	108000	32228.761058713328	5
564	38460	13980	22134	38460	39360	38460	108000	64362.44785357471	5
566	38520	6325	7853	38520	39420	38520	108000	30957.088865014182	5
568	38580	15610	12820	38580	39480	38580	108000	37583.95316230775	5
570	38640	18913	7978	38640	39540	38640	108000	42698.65955329217	5
572	38700	8818	8788	38700	39600	38700	108000	33585.06623516318	5
574	38760	6248	21633	38760	39660	38760	108000	3290.3499265416162	5
576	38820	23028	14297	38820	39720	38820	108000	46983.78888369626	5
578	38880	21696	20519	38880	39780	38880	108000	58069.220777375784	5
580	38940	19372	1451	38940	39840	38940	108000	25998.25207246582	5
582	39000	21695	21510	39000	39900	39000	108000	57408.71185228797	5
584	39060	18809	11072	39060	39960	39060	108000	8151.301991538998	5
586	39120	647	23796	39120	40020	39120	108000	38155.02541648332	5
588	39180	17505	23458	39180	40080	39180	108000	55578.64396352253	5
590	39240	5546	14622	39240	40140	39240	108000	32191.063147976	5
592	39300	23319	10344	39300	40200	39300	108000	24279.759744116967	5
594	39360	7236	5565	39360	40260	39360	108000	31855.66687938102	5
596	39420	12172	23919	39420	40320	39420	108000	23477.94967296762	5
598	39480	4451	8895	39480	40380	39480	108000	30981.5719817729	5
600	39540	4147	15534	39540	40440	39540	108000	12369.595251351937	5
602	39600	13233	6998	39600	40500	39600	108000	8880.366012414992	5
604	39660	5430	3861	39660	40560	39660	108000	53450.82451380234	5
606	39720	16137	15980	39720	40620	39720	108000	21958.602407100356	5
608	39780	12880	2763	39780	40680	39780	108000	14150.716570910645	5
610	39840	21708	8209	39840	40740	39840	108000	20308.319917101933	5
612	39900	17348	6622	39900	40800	39900	108000	35334.62941423167	5
614	39960	10983	11592	39960	40860	39960	108000	38545.59088558235	5
616	40020	360	946	40020	40920	40020	108000	12493.295812738013	5
618	40080	1817	11227	40080	40980	40080	108000	16747.645826887903	5
620	40140	6518	11549	40140	41040	40140	108000	29019.096646182144	5
622	40200	7823	11097	40200	41100	40200	108000	29333.360223900876	5
624	40260	13377	18764	40260	41160	40260	108000	60011.30721635818	5
626	40320	6704	9146	40320	41220	40320	108000	13422.978925267576	5
628	40380	21909	114	40380	41280	40380	108000	36086.65833662989	5
630	40440	17238	10121	40440	41340	40440	108000	34869.212609397975	5
632	40500	51	10126	40500	41400	40500	108000	3989.5508679793725	5
634	40560	8806	19120	40560	41460	40560	108000	9745.022076982072	5
636	40620	7920	14465	40620	41520	40620	108000	33798.47451294969	5
638	40680	4069	15028	40680	41580	40680	108000	31498.25126510118	5
640	40740	3575	19725	40740	41640	40740	108000	6068.507127286136	5
642	40800	7248	21142	40800	41700	40800	108000	44739.84619364408	5
644	40860	8714	20682	40860	41760	40860	108000	23789.51945195784	5
646	40920	20797	6491	40920	41820	40920	108000	41951.38752295922	5
648	40980	1213	1486	40980	41880	40980	108000	4217.172856107704	5
650	41040	17580	2759	41040	41940	41040	108000	16739.41445053956	5
652	41100	13461	13354	41100	42000	41100	108000	17469.535703662736	5
654	41160	2332	550	41160	42060	41160	108000	25261.239378125523	5
656	41220	12100	11987	41220	42120	41220	108000	4613.956935371916	5
658	41280	16310	22598	41280	42180	41280	108000	50774.45616305153	5
660	41340	11498	19579	41340	42240	41340	108000	12567.736550720609	5
662	41400	10784	8916	41400	42300	41400	108000	44487.6852740603	5
664	41460	13245	23762	41460	42360	41460	108000	19628.1391743254	5
666	41520	23827	23803	41520	42420	41520	108000	6366.89093800915	5
668	41580	16451	3263	41580	42480	41580	108000	6404.538993289039	5
670	41640	7430	15838	41640	42540	41640	108000	26362.70767285373	5
672	41700	6233	11708	41700	42600	41700	108000	52207.591317161256	5
674	41760	1115	22685	41760	42660	41760	108000	13074.119885805767	5
676	41820	8921	7620	41820	42720	41820	108000	30957.76496025823	5
678	41880	606	4049	41880	42780	41880	108000	46033.67522004909	5
680	41940	7834	14441	41940	42840	41940	108000	19802.549247174487	5
682	42000	5339	1645	42000	42900	42000	108000	34915.0072840516	5
684	42060	243	18042	42060	42960	42060	108000	22403.806150071643	5
686	42120	8264	22744	42120	43020	42120	108000	21711.64696870936	5
688	42180	15801	4148	42180	43080	42180	108000	42279.82809058697	5
690	42240	21374	17680	42240	43140	42240	108000	16329.72427280063	5
692	42300	23809	22522	42300	43200	42300	108000	6556.985028660029	5
694	42360	10394	6342	42360	43260	42360	108000	37267.60421652188	5
696	42420	20183	12302	42420	43320	42420	108000	38533.187486489114	5
698	42480	8230	10385	42480	43380	42480	108000	28397.127236362096	5
700	42540	9106	6671	42540	43440	42540	108000	12302.66733591288	5
702	42600	23875	5651	42600	43500	42600	108000	12978.723154400446	5
704	42660	4720	7085	42660	43560	42660	108000	41058.48557455898	5
706	42720	265	18468	42720	43620	42720	108000	61777.73858341962	5
708	42780	9058	8364	42780	43680	42780	108000	53383.40359318458	5
710	42840	7042	21420	42840	43740	42840	108000	65149.727012339456	5
712	42900	20518	13940	42900	43800	42900	108000	23430.913243294584	5
714	42960	468	22837	42960	43860	42960	108000	19108.919150385824	5
716	43020	11694	3747	43020	43920	43020	108000	13768.3004124462	5
718	43080	15815	11151	43080	43980	43080	108000	6732.351654134614	5
720	43140	7049	7900	43140	44040	43140	108000	29175.90041327069	5
722	43200	20559	14084	43200	44100	43200	108000	11742.959952226309	5
724	43260	12742	7465	43260	44160	43260	108000	44780.87059238979	5
726	43320	18725	12381	43320	44220	43320	108000	58743.17107547633	5
728	43380	23438	893	43380	44280	43380	108000	19669.477400269876	5
730	43440	21688	5847	43440	44340	43440	108000	17383.258994497926	5
732	43500	22133	13378	43500	44400	43500	108000	47783.17728326154	5
734	43560	15002	23941	43560	44460	43560	108000	14315.271551949581	5
736	43620	13482	12351	43620	44520	43620	108000	36375.76899720973	5
738	43680	4820	21958	43680	44580	43680	108000	36811.26344871799	5
740	43740	15161	17857	43740	44640	43740	108000	14645.521616604432	5
742	43800	3893	7028	43800	44700	43800	108000	48005.81633029356	5
744	43860	4615	5649	43860	44760	43860	108000	33342.96749487258	5
746	43920	23279	9107	43920	44820	43920	108000	5113.797201952888	5
748	43980	7006	8388	43980	44880	43980	108000	58826.99099134334	5
750	44040	12227	14411	44040	44940	44040	108000	42806.952638008115	5
752	44100	23317	16002	44100	45000	44100	108000	8112.040650311653	5
754	44160	6913	18035	44160	45060	44160	108000	18418.779218358686	5
756	44220	20158	8685	44220	45120	44220	108000	19157.99059235466	5
758	44280	4964	9040	44280	45180	44280	108000	11853.324259297297	5
760	44340	3926	24004	44340	45240	44340	108000	27499.70441647717	5
762	44400	5151	17088	44400	45300	44400	108000	4967.581713384806	5
764	44460	4058	2254	44460	45360	44460	108000	29355.529945064678	5
766	44520	767	18208	44520	45420	44520	108000	39989.82690502743	5
768	44580	11442	19070	44580	45480	44580	108000	11144.946187237694	5
770	44640	23450	9924	44640	45540	44640	108000	12623.614295816164	5
772	44700	3671	19718	44700	45600	44700	108000	4786.47362003969	5
774	44760	4798	21132	44760	45660	44760	108000	47672.145801567014	5
776	44820	9136	21087	44820	45720	44820	108000	4329.0905258964385	5
778	44880	1759	8393	44880	45780	44880	108000	8056.9092072428275	5
780	44940	20670	6869	44940	45840	44940	108000	27364.512152849216	5
782	45000	6765	4839	45000	45900	45000	108000	5650.332263062094	5
784	45060	3122	3130	45060	45960	45060	108000	17456.871340316353	5
786	45120	903	15732	45120	46020	45120	108000	10509.206646334596	5
788	45180	7140	18690	45180	46080	45180	108000	58674.63374130628	5
790	45240	10543	2628	45240	46140	45240	108000	43912.2256633969	5
792	45300	7285	12819	45300	46200	45300	108000	57360.44527210928	5
794	45360	17485	7714	45360	46260	45360	108000	53543.89782407234	5
796	45420	15443	4817	45420	46320	45420	108000	49168.74306550471	5
798	45480	839	23192	45480	46380	45480	108000	16533.00060294106	5
800	45540	9249	3318	45540	46440	45540	108000	67264.27642430253	5
802	45600	721	2061	45600	46500	45600	108000	7806.174346621087	5
804	45660	5192	4300	45660	46560	45660	108000	66101.46674960559	5
806	45720	22965	17939	45720	46620	45720	108000	51877.586262741206	5
808	45780	1594	652	45780	46680	45780	108000	9848.061748152833	5
810	45840	8969	22189	45840	46740	45840	108000	62161.75116967388	5
812	45900	14291	23323	45900	46800	45900	108000	46436.66630005688	5
814	45960	7087	2329	45960	46860	45960	108000	43673.7816377012	5
816	46020	18836	413	46020	46920	46020	108000	2662.795743905356	5
818	46080	20666	5653	46080	46980	46080	108000	43444.39591450991	5
820	46140	3962	17493	46140	47040	46140	108000	36231.59059869292	5
822	46200	4130	22578	46200	47100	46200	108000	8235.475973900384	5
824	46260	13969	4861	46260	47160	46260	108000	8724.323650089764	5
826	46320	5978	969	46320	47220	46320	108000	25772.86189227929	5
828	46380	12123	22879	46380	47280	46380	108000	23135.692930065776	5
830	46440	18044	6274	46440	47340	46440	108000	26928.509567140885	5
832	46500	10198	21634	46500	47400	46500	108000	6048.733264261928	5
834	46560	12843	6547	46560	47460	46560	108000	53552.897864053906	5
836	46620	10969	5145	46620	47520	46620	108000	50849.739854619074	5
838	46680	8855	4619	46680	47580	46680	108000	51192.73401227014	5
840	46740	1760	16876	46740	47640	46740	108000	11784.548213678505	5
